"type","status","status-spec","order","saturation","sat-granularity","filename","filetype","regroup-strategy","regroup-time","bandwidth","profile","span","average-wavefront","RMS-wavefront","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","LDDop-union","LDDop-minus","LDDop-relProd","LDDop-satCount","LDDop-satCountL","LDDop-zip","LDDop-relProdUnion","LDDop-projectMinus",
"performance","ootime","explore","chain","none","","PolyORB-LF-S02-J06-T10-unfolded","pnml","tg,bs,hf","1.170","","","","","","844","1812","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs-prev","none","","parking_1_4","pnml","tg,bs,hf","0.010","326","20705","24375","23.4793","25.1232","65","97","3104","3104","0.130","31745","657","407","275","260","0.25","2893776","2135","71875","9269","188667","13079","140","","","200725",
"performance","ootime","explore","bfs-prev","none","","soli2_counter","pnml","tg,bs,hf","0.010","","","","","","75","92","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","none","","2D8_gradient_10x10_10","pnml","tg,bs,hf","0.030","","","","","","100","684","34884","34884","71.010","42634215112710","6490","58140","52668","45144","71.08","3360036","","","","","","","","",
"performance","error","boostperm","chain-prev","none","","eratosthenes-200","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.12","9388","","","","","","","","",
"performance","ootime","explore","bfs","none","","PolyORB-LF-S02-J04-T08-unfolded","pnml","tg,bs,hf","0.570","","","","","","614","1242","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","unf-8x8-4stageSEN-20","pnml","tg,bs,hf","0.230","","","","","","168","592","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","angiogenesis-50","pnml","tg,bs,hf","0.000","","","","","","39","64","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs-prev","none","","PolyORB-LF-S06-J04-T08-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","HouseConstruction-002","pnml","tg,bs,hf","0.000","","","","","","26","18","666","666","0.020","1501","349","248","248","208","0.02","2893220","","","","","","","","",
"performance","error","boostperm","chain","none","","eratosthenes-100","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","0.03","5636","","","","","","","","",
"performance","ootime","explore","bfs-prev","none","","PolyORB-LF-S02-J04-T06-unfolded","pnml","tg,bs,hf","0.370","","","","","","476","920","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain-prev","none","","Kanban-200","pnml","tg,bs,hf","0.000","","","","","","16","16","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","none","","soli2","pnml","tg,bs,hf","0.000","","","","","","74","92","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","chain","none","","rwmutex-r10w2000","pnml","tg,bs,hf","","56083","1295495528","1316329783","807.516931","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","bfs","none","","BridgeAndVehicles-V50-P50-N10-unfolded","pnml","tg,bs,hf","1.920","","","","","","128","1328","","","","","","","","","","","","","","","","","","",
"statistics","ootime","regroup","bfs-prev","none","","30-100_phaseVariation","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","none","","angiogenesis-05","pnml","tg,bs,hf","0.000","","","","","","39","64","4032","4032","18.640","42734935","11992","2999","2744","4011","18.65","3014408","","","","","","","","",
"performance","ootime","regroup","chain-prev","none","","ARMCacheCoherence","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","oomem","mddtable","chain","none","","sg-8-4-8","pnml","tg,bs,hf","0.140","","","","","","896","1056","","","","","","","","","169.64","3858892","","","","","","","","",
"performance","oomem","alloc","chain-prev","none","","hc5k3p3b15","pnml","tg,bs,hf","75.120","","","","","","9153","25110","","","","","","","","","77.24","1245616","","","","","","","","",
"performance","ootime","explore","chain","none","","FMS-500","pnml","tg,bs,hf","0.000","","","","","","22","20","","","","","","","","","","","","","","","","","","",
"performance","ootime","explore","chain","none","","2-100_phaseVariation","pnml","tg,bs,hf","0.000","","","","","","14","65","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","bfs","none","","PolyORB-NT-S10-J20-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","explore","bfs-prev","none","","HouseConstruction-100","pnml","tg,bs,hf","0.000","32","1041","1252","6.505","6.829","26","18","","","","","","","","","","","","","","","","","","",
"performance","ootime","regroup","chain-prev","none","","TokenRing-50-unfolded","pnml","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","","",
