"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","regroup","bfs-prev","sat-like","2147483647","true","true","distributeur-01-unfolded-10.pnml","120","111160","1026520","0","tg,bs,hf","","","","","","","","","","","","1794.00","1987564","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_150.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1782.00","3939884","","","","","","",
"performance","error","boostperm","chain","sat-like","2147483647","true","true","eratosthenes-020.pnml","19","27","81","0","tg,bs,hf","","","","","","","","","","","","0.00","96","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","18.100","2651","5050","","","","","","","","","830.41","3933804","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","rwmutex-r10w500.pnml","1030","1020","12060","0","tg,bs,hf","4.430","1030","1020","11220","11220","228.200","1524","229089","24120","34068","1025060","233.37","2935536",
"statistics","oomem","mddtable","chain","sat-like","2147483647","true","true","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","79.620","250","2600","","","","","","","","","1603.97","3852928","","","","","","",
"statistics","done","","chain-prev","sat-like","2147483647","true","true","Philosophers-50.pnml","250","250","800","0","tg,bs,hf","0.100","250","250","500","500","0.270","7.17897987691853e+23","1575","1600","2202","1400","0.59","2394204","1575","2923","22085","278","301443","279184",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","0.00","92","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1778.31","3939232","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","0.480","536","1064","","","","","","","","","1788.31","3955364","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","lamport_fmea-7.pnml","264","536","2352","0","tg,bs,hf","0.110","264","536","","","","","","","","","1792.55","3944800","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","RAS-R-20.pnml","80","42","200","0","tg,bs,hf","0.000","80","42","8862","8862","0.910","11534336","271","400","518","316","0.91","2906168",
"performance","done","","bfs","sat-like","2147483647","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.030","131","210","2520","2520","15.340","1830519","30896","1580","2166","1380","15.40","2929852",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.170","100","440","","","","","","","","","1792.83","3946308","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","lamport_fmea-8.pnml","315","666","2934","0","tg,bs,hf","0.160","315","666","","","","","","","","","1794.09","3946848","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.030","244","332","43160","43160","350.860","3407946","98600","1768","2290","1608","350.96","3580428",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","580","580","0.020","3444","123","205","203","140","0.03","2761680",
"performance","done","","chain-prev","sat-like","2147483647","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.010","263","139","1807","1807","0.160","15546","881","499","971","441","0.19","2893116",
"performance","done","","chain","sat-like","2147483647","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.020","244","332","19920","19920","232.330","3407946","98600","1768","2290","1608","232.44","3033476",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1792.60","3939540","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.020","75","92","","","","","","","","","544.40","3940616","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.000","273","179","","","","","","","","","1770.18","3942556","","","","","","",
"performance","error","badmodel","chain","sat-like","2147483647","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.02","88","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","24.620","712","4012","","","","","","","","","1796.68","3812940","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.590","3806","506","","","","","","","","","86.83","3873124","","","","","","",
"performance","oomem","cache","chain","sat-like","2147483647","true","true","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","354.490","10301","20100","","","","","","","","","358.91","1083168","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","512","512","0.020","278528","201","300","388","236","0.03","2885408",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","echo-d5r3.pnml","3717","3222","28404","0","tg,bs,hf","9.970","3717","3222","","","","","","","","","451.49","3925656","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","SafeBus-15-unfolded.pnml","621","4771","34549","0","tg,bs,hf","17.410","621","4771","","","","","","","","","1786.11","4004112","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","59388","59388","6.560","25632","4349","1158","1838","955","6.60","2917560",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","SafeBus-10-unfolded.pnml","316","1631","11384","0","tg,bs,hf","1.810","316","1631","","","","","","","","","1794.77","3964764","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V50-P50-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","6.040","138","2348","","","","","","","","","1793.78","3961556","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-LF-S06-J06-T06-unfolded.pnml","700","10740","89778","0","tg,bs,hf","451.270","700","10740","","","","","","","","","1797.17","3276644","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","2025","2025","1.540","354176","7062","1490","1404","754","1.55","2894908",
"statistics","ootime","explore","bfs-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","1.450","68","548","","","","","","","","","1793.32","3947304","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.050","550","176","","","","","","","","","1789.26","3945908","","","","","","",
"performance","error","badmodel","bfs","sat-like","2147483647","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.02","92","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","588","588","0.090","7424","631","258","338","260","0.11","2888892",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.000","140","128","","","","","","","","","1785.05","3942820","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1768.96","3941420","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","neoelection-4.unf.pnml","1830","2340","13565","0","tg,bs,hf","","","","","","","","","","","","2.44","30384","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_350.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1786.50","3939872","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","2147483647","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","182.85","305056","","","","","","",
"statistics","done","","chain-prev","sat-like","2147483647","true","true","circadian_clock-000100.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","3264","3264","20.430","42040402004","1018","8024","4064","1062924","20.88","3212184","6875","141613","3952124","4717","16155330","15147240",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","398.210","1681","65641","","","","","","","","","1796.01","4112588","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","29568","29568","6.710","2776936","3577","1250","1670","911","6.75","2900568",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","5.850","108","2228","","","","","","","","","1795.36","3551964","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.760","3806","506","","","","","","","","","99.78","3873264","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","588","588","0.080","7424","631","258","338","260","0.09","2888896",
"performance","done","","chain","sat-like","2147483647","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","2880","2880","381.220","1.75295157137163e+19","30600","205200","198288","190944","381.24","3939860",
"performance","oomem","mddtable","bfs","sat-like","2147483647","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.620","3806","506","","","","","","","","","219.12","3969740","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","HouseConstruction-100.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1779.12","3941292","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1784.07","3943244","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","0.02","92","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","2880","2880","981.350","1.75295157137163e+19","30600","205200","198288","190944","981.36","3939760",
"performance","done","","chain","sat-like","2147483647","true","true","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","448","448","21.580","32209356","254594","12990","10130","111267","21.64","2910936",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","908.030","474","11760","","","","","","","","","1796.78","3429284","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1793.73","3941204","","","","","","",
"performance","oomem","regroup","bfs","sat-like","2147483647","true","true","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","143.83","3992988","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","2880","2880","987.550","1.75295157137163e+19","30600","205200","198288","190944","987.57","3939868",
"performance","done","","bfs","sat-like","2147483647","true","true","HouseConstruction-002.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","666","666","0.030","1501","349","248","248","208","0.04","2888620",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","raft_05.pnml","133","238","864","133","tg,bs,hf","0.010","133","238","10948","10948","94.270","5.93794647940221e+18","29673","1144","840","840","94.31","3727772",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","115456","115456","29.880","2776936","3577","1250","1670","911","29.92","3098596",
"statistics","ootime","explore","chain-prev","sat-like","2147483647","true","true","circadian_clock-100000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1781.07","3941612","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.100","752","1572","","","","","","","","","1797.06","3399172","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.280","400","2964","","","","","","","","","1783.17","3958192","","","","","","",
"performance","ootime","regroup","chain-prev","sat-like","2147483647","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","1796.98","1044136","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","database20UNFOLD.pnml","3260","3200","23200","0","tg,bs,hf","12.320","3260","3200","","","","","","","","","126.22","3883800","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","17.660","2651","5050","","","","","","","","","868.93","3931756","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","32.970","489","1400","","","","","","","","","1793.65","3967008","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.230","168","592","","","","","","","","","1196.38","3946600","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","8.010","302","3137","","","","","","","","","1796.70","3782184","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","FMS-50.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","2020","2020","96.590","4.24025581818266e+17","46077","23305","22485","109188","96.61","3531720",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1775.03","3939272","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","1108.29","3946600","","","","","","",
"performance","ootime","regroup","bfs-prev","sat-like","2147483647","true","true","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","1797.49","457236","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1725.83","3941212","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1782.59","3941624","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.030","500","500","1000","1000","0.640","5.15377520732011e+47","3178","3200","4402","2800","0.76","2900420",
"performance","error","boostperm","bfs","sat-like","2147483647","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","0.02","92","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","658.39","3940288","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.240","188","2108","","","","","","","","","1796.65","3380388","","","","","","",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","BridgeAndVehicles-V10-P10-N10-unfolded.pnml","48","288","2090","0","tg,bs,hf","0.090","48","288","25920","25920","234.640","1770956","113875","4954","10564","37734","234.78","3378024",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.000","192","96","","","","","","","","","1762.03","3942288","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P50-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","131.380","228","8588","","","","","","","","","1796.82","3872796","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1770.96","3939580","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.120","735","570","","","","","","","","","1788.12","3947176","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.000","58","81","2835","2835","15.080","134074721","9074","1092","1407","1206","15.08","3019092",
"performance","done","","bfs-prev","sat-like","2147483647","true","true","closed_system2.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","75144","75144","37.970","349874","8904","1446","1944","1053","38.01","3108024",
"statistics","done","","bfs-prev","sat-like","2147483647","true","true","SafeBus-03-unfolded.pnml","57","91","541","0","tg,bs,hf","0.040","57","91","2912","2912","1.000","4650","5117","812","1668","1592","1.27","2895372","6518","220848","57090","201","1101695","1911274",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","3.560","1311","2300","","","","","","","","","1795.80","3871052","","","","","","",
"performance","error","badmodel","chain-prev","sat-like","2147483647","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","88","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","angiogenesis-10.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1785.42","3939576","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","1200","1200","1.350","23973456915","4025","448","555","464","1.36","2898780",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","134.310","500","10200","","","","","","","","","1796.69","3788180","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.730","1992","3096","","","","","","","","","1796.12","3716944","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","angiogenesis-15.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1776.84","3939568","","","","","","",
"statistics","done","","chain","sat-like","2147483647","true","true","Philosophers-5.pnml","25","25","80","0","tg,bs,hf","0.000","25","25","50","50","0.000","243","135","160","222","140","0.19","2851932","135","229","433","53","2139","2639",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","5.120","188","2108","","","","","","","","","1796.36","3280028","","","","","","",
"statistics","oomem","mddtable","bfs-prev","sat-like","2147483647","true","true","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.240","265","206","","","","","","","","","1648.00","3943516","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1778.52","3939580","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","8.390","302","3137","","","","","","","","","1780.38","3978760","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","16.340","618","3190","","","","","","","","","1797.01","3239604","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.030","768","384","","","","","","","","","1782.08","3945904","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","2147483647","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","173.17","305060","","","","","","",
"performance","error","boostperm","bfs","sat-like","2147483647","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","2147483647","true","true","railroad-005-pt.pnml","68","56","313","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","rwmutex-r20w10.pnml","80","60","560","0","tg,bs,hf","0.000","80","60","120","120","16.570","1048586","1608","1120","1550","20971660","16.58","2891552",
"performance","done","","bfs","sat-like","2147483647","true","true","simple_lbs-5.pnml","59","180","1158","0","tg,bs,hf","0.040","59","180","7920","7920","12.740","116176","8647","1428","3727","4437","12.80","2909020",
"performance","oomem","mddtable","chain-prev","sat-like","2147483647","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","0.200","1119","874","","","","","","","","","1054.62","3948844","","","","","","",
"statistics","ootime","explore","chain","sat-like","2147483647","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1795.75","3938616","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","CircularTrain-192.pnml","384","192","768","0","tg,bs,hf","0.010","384","192","","","","","","","","","1771.90","3943532","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","2.280","489","1400","","","","","","","","","1797.20","3434400","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","10830","10830","1135.800","478293389221095","24492","25435","20770","128280","1135.82","3939460",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","14.640","618","3190","","","","","","","","","1787.33","3102904","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.010","1520","1020","","","","","","","","","1797.43","2919768","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.230","188","2108","","","","","","","","","1794.60","3965692","","","","","","",
"performance","oomem","mddtable","chain","sat-like","2147483647","true","true","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.860","1445","1190","","","","","","","","","1473.94","3957524","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","closed_system5.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","14140","14140","10.820","1657242","10287","1446","1944","1053","10.86","2900900",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","3.210","1600","12324","","","","","","","","","1791.15","4064432","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1791.36","3944980","","","","","","",
"performance","done","","chain","sat-like","2147483647","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","868","868","1030.500","1697442696","3229954","49605","38465","830927","1031.25","3093240",
"performance","done","","chain","sat-like","2147483647","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.010","192","96","4704","4704","45.190","2.59130027829661e+21","16297","896","1102","928","45.21","3131268",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1797.38","3392248","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1789.74","3939864","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","27.960","712","4012","","","","","","","","","1796.33","3401776","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.010","67","76","","","","","","","","","1732.25","3940304","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","3.050","629","1590","","","","","","","","","1788.15","3967628","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.020","100","156","6708","6708","2.880","19742","7392","678","1274","781","2.91","2901948",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","SafeBus-10-unfolded.pnml","316","1631","11384","0","tg,bs,hf","2.030","316","1631","","","","","","","","","1792.05","3964440","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","59388","59388","6.850","25632","4349","1158","1838","955","6.88","2917564",
"performance","ootime","explore","chain-prev","sat-like","2147483647","true","true","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.170","1600","12324","","","","","","","","","1792.88","4063852","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","PolyORB-LF-S02-J06-T10-unfolded.pnml","844","1812","8302","0","tg,bs,hf","1.360","844","1812","","","","","","","","","1794.31","3963228","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.110","735","570","","","","","","","","","1786.54","3947176","","","","","","",
"performance","ootime","explore","chain","sat-like","2147483647","true","true","BridgeAndVehicles-V80-P20-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","18.860","198","3728","","","","","","","","","1795.63","3996540","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.030","768","384","","","","","","","","","1764.69","3945892","","","","","","",
"performance","ootime","explore","bfs","sat-like","2147483647","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.000","273","179","","","","","","","","","1732.21","3942568","","","","","","",
"performance","done","","bfs","sat-like","2147483647","true","true","CircularTrain-024.pnml","48","24","96","0","tg,bs,hf","0.000","48","24","1368","1368","0.530","86515","993","224","284","232","0.54","2896408",
"performance","ootime","explore","bfs-prev","sat-like","2147483647","true","true","rwmutex-r100w10.pnml","320","220","2640","0","tg,bs,hf","0.170","320","220","","","","","","","","","1793.57","2913716","","","","","","",
"performance","done","","chain-prev","sat-like","2147483647","true","true","raft_05.pnml","133","238","864","133","tg,bs,hf","0.020","133","238","1666","1666","408.240","5.93794647940221e+18","29673","1144","840","840","408.28","3704108",
