"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state_vector_length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus"
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.300","68","548","","","","","","","","","1793.89","3605116","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_10x10_200.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1794.32","3944984","","","","","","",
"performance","done","","chain","sat-like","40","true","true","Philosophers-200.pnml","1000","1000","3200","0","tg,bs,hf","0.090","1000","1000","2957","2957","1.410","2.65613988875875e+95","6375","6400","8802","5600","1.81","2909804",
"statistics","ootime","regroup","bfs-prev","sat-like","40","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","1797.20","598212","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","17.690","2030","2020","54776","54776","54.130","2024","8200","48120","68122","2050060","74.15","2995304",
"performance","oomem","mddtable","chain","sat-like","40","true","true","shared_memory-pt-20.pnml","461","820","3200","0","tg,bs,hf","0.420","461","820","","","","","","","","","1530.97","3845164","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.310","400","2964","","","","","","","","","1675.51","3958192","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","1787.77","3941924","","","","","","",
"performance","done","","chain","sat-like","40","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","7549","7549","92.730","1.55106359474105e+16","516339","8972","7377","8327","92.89","3045524",
"performance","done","","bfs","sat-like","40","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.010","176","134","55287","55287","22.240","11329291100161","16311","718","502","1556","22.28","2973584",
"performance","ootime","explore","bfs","sat-like","40","true","true","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.050","206","325","","","","","","","","","1795.76","3933164","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","Philosophers-1000.pnml","5000","5000","16000","0","tg,bs,hf","2.020","5000","5000","14957","14957","32.530","1.32207081948080664e+477","33360","32000","44233","28000","41.80","3291968",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","HouseConstruction-100.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1781.04","3941184","","","","","","",
"performance","sigsegfault","","chain","sat-like","40","true","true","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","68.780","6020","4020","","","","","","","","","88.26","3141592","","","","","","",
"statistics","ootime","explore","bfs","sat-like","40","true","true","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","3.180","834","1242","","","","","","","","","1796.24","3627324","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","closed_system2.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","13901","13901","2.890","349874","8904","1446","1944","1053","2.94","2900956",
"performance","done","","bfs-prev","sat-like","40","true","true","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.000","32","45","1215","1215","0.080","832","842","436","894","766","0.09","2889020",
"performance","oomem","regroup","chain","sat-like","40","true","true","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","142.86","3992768","","","","","","",
"performance","done","","chain","sat-like","40","true","true","Philosophers-50.pnml","250","250","800","0","tg,bs,hf","0.010","250","250","737","737","0.110","7.17897987691853e+23","1575","1600","2202","1400","0.14","2893868",
"performance","done","","bfs-prev","sat-like","40","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.040","500","500","5348","5348","2.070","5.15377520732011e+47","3178","3200","4402","2800","2.20","2929836",
"performance","done","","bfs","sat-like","40","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.040","600","400","10491","10491","5.570","1.41951197160194e+57","5369","3588","6266","5336","5.70","2954084",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.240","168","592","","","","","","","","","378.32","3946604","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","2D8_gradient_40x40_10.pnml","1600","12324","24648","0","tg,bs,hf","3.440","1600","12324","124906","124906","632.150","3.11621362935612e+25","105490","1047540","948948","813384","641.24","4056744",
"performance","done","","bfs","sat-like","40","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.000","58","81","3096","3096","5.240","134074721","9074","1092","1407","1206","5.25","2922172",
"performance","ootime","explore","bfs","sat-like","40","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","1793.87","3940316","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.310","68","548","","","","","","","","","1796.05","3781124","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.010","176","134","31546","31546","20.360","11329291100161","16311","718","502","1556","20.39","2936244",
"performance","error","boostperm","chain","sat-like","40","true","true","eratosthenes-500.pnml","499","2191","6573","0","tg,bs,hf","","","","","","","","","","","","0.93","20740","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.010","120","80","2055","2055","0.400","406454747136","1049","708","1226","1016","0.41","2898420",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.240","168","592","","","","","","","","","1259.02","3946604","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","40","true","true","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","38.62","158668","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1790.44","3939248","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.460","1600","12324","","","","","","","","","1732.92","4064244","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","QCertifProtocol_28-unfold.pnml","2998","446","6489","0","tg,bs,hf","0.930","2998","446","","","","","","","","","176.57","3916364","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","40","true","true","unf-8x8-4stageSEN-50.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","1114.54","3946608","","","","","","",
"statistics","done","","bfs","sat-like","40","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.030","120","80","2055","2055","0.620","406454747136","1049","708","1226","1016","0.89","2303816","1880","4104","15064","120","363132","441745",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","1760.38","3941308","","","","","","",
"performance","oomem","mddtable","chain","sat-like","40","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","3.090","629","1590","","","","","","","","","593.08","3858976","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","5.360","188","2108","","","","","","","","","1797.22","2985092","","","","","","",
"performance","done","","chain","sat-like","40","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","18","18","0.000","8","19","40","50","28","0.00","815936",
"statistics","done","","chain","sat-like","40","true","true","simple_lbs-5.pnml","59","180","1158","0","tg,bs,hf","0.150","59","180","5655","5655","3.780","116176","8647","1428","3727","4437","4.22","2893544","12988","155390","132519","248","2438828","9344831",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","2D8_gradient_10x10_50.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1090.98","3942936","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","2.770","629","1590","","","","","","","","","1151.42","3905484","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","HouseConstruction-100.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1794.64","3939252","","","","","","",
"performance","ootime","regroup","bfs","sat-like","40","true","true","shared_memory-pt-200.pnml","40601","80200","320000","0","tg,bs,hf","","","","","","","","","","","","1790.23","4655160","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","47.450","168","5408","","","","","","","","","1796.88","3099972","","","","","","",
"performance","done","","chain","sat-like","40","true","true","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","192","192","0.020","153","170","176","227","128","0.02","2632864",
"performance","ootime","explore","bfs","sat-like","40","true","true","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","13.030","554","2998","","","","","","","","","1796.56","3780012","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.060","217","420","","","","","","","","","1796.03","3543484","","","","","","",
"statistics","done","","bfs","sat-like","40","true","true","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.360","222","472","51432","51432","5.020","5.25959973093851e+19","1843","2228","1476","1476","5.74","2907864","4237","657949","126799","521","10005025","8619475",
"performance","ootime","explore","bfs","sat-like","40","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.180","752","1572","","","","","","","","","1795.54","3116224","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1780.92","3815288","","","","","","",
"performance","done","","chain","sat-like","40","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","4284","4284","1.180","23973456915","4025","448","555","464","1.18","2891852",
"performance","done","","bfs","sat-like","40","true","true","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","28171","28171","205.660","1.55106359474105e+16","516339","8972","7377","8327","205.84","3764384",
"performance","done","","bfs-prev","sat-like","40","true","true","closed_system3.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","25716","25716","4.910","1465206","10779","1446","1944","1053","4.95","2905204",
"performance","done","","bfs","sat-like","40","true","true","RAS-R-20.pnml","80","42","200","0","tg,bs,hf","0.000","80","42","7192","7192","0.260","11534336","271","400","518","316","0.28","2892412",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","echo-d5r3.pnml","3717","3222","28404","0","tg,bs,hf","10.590","3717","3222","","","","","","","","","322.88","4012644","","","","","","",
"statistics","done","","bfs-prev","sat-like","40","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.520","600","400","10491","10491","5.500","1.41951197160194e+57","5369","3588","6266","5336","6.43","2978688","6200","29967","312048","440","4340032","4898384",
"performance","done","","bfs","sat-like","40","true","true","IBM319.pnml","253","178","526","0","tg,bs,hf","0.000","253","178","3896","3896","0.390","2482","1171","1008","1222","547","0.42","2895988",
"performance","oomem","mddtable","chain","sat-like","40","true","true","2D8_gradient_20x20_150.pnml","400","2964","5928","0","tg,bs,hf","0.280","400","2964","","","","","","","","","1550.57","3958044","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","12.760","554","2998","","","","","","","","","1796.99","3780016","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1340.860","2702","30977","","","","","","","","","1428.87","2001512","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","0.270","400","2964","155784","155784","767.370","3.23081977575776e+19","26290","251940","228228","195624","768.02","3958192",
"performance","done","","chain-prev","sat-like","40","true","true","unf-8x8-4stageSEN-01.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","7924","7924","16.730","52537","71327","6224","13547","9596","17.04","2924324",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1555.23","3939564","","","","","","",
"performance","error","boostperm","chain","sat-like","40","true","true","railroad-100-pt.pnml","1018","10506","62728","0","tg,bs,hf","","","","","","","","","","","","189.93","128212","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","echo-d5r3.pnml","3717","3222","28404","0","tg,bs,hf","11.200","3717","3222","","","","","","","","","568.39","4019484","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.030","265","206","","","","","","","","","1794.97","3943476","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","354.57","3946592","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","lamport_fmea-7.pnml","264","536","2352","0","tg,bs,hf","0.100","264","536","","","","","","","","","1794.33","3945652","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","0.330","834","1242","","","","","","","","","1796.54","3250452","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.370","1520","1020","","","","","","","","","1797.14","2924024","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","40","true","true","railroad-005-pt.pnml","68","56","313","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","2D8_gradient_30x30_100.pnml","900","6844","13688","0","tg,bs,hf","1.140","900","6844","","","","","","","","","1793.50","3985892","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","2D8_gradient_20x20_50.pnml","400","2964","5928","0","tg,bs,hf","0.300","400","2964","","","","","","","","","1771.42","3958160","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","101.400","4030","4020","209116","209116","328.680","3024","21592","96120","136126","4100060","440.29","3246080",
"performance","done","","chain","sat-like","40","true","true","Kanban-20.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","992","992","8.400","805422366595","5516","5970","5040","1532916","8.41","3029884",
"performance","done","","bfs-prev","sat-like","40","true","true","RAS-C-10.pnml","60","40","174","0","tg,bs,hf","0.000","60","40","796","796","0.080","823552","509","348","596","476","0.08","2889996",
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","2.390","349","1210","","","","","","","","","1797.22","3212440","","","","","","",
"performance","done","","chain","sat-like","40","true","true","RAS-C-10.pnml","60","40","174","0","tg,bs,hf","0.000","60","40","266","266","0.020","823552","509","348","596","476","0.02","2867112",
"performance","ootime","explore","bfs","sat-like","40","true","true","2D8_gradient_10x10_200.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1792.53","3944992","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","CircularTrain-192.pnml","384","192","768","0","tg,bs,hf","0.010","384","192","139224","139224","225.020","4.270230527943e+43","65770","1792","2195","1856","225.08","3308652",
"performance","ootime","regroup","chain","sat-like","40","true","true","distributeur-01-unfolded-10.pnml","120","111160","1026520","0","tg,bs,hf","","","","","","","","","","","","1795.44","1986224","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","rwmutex-r100w10.pnml","320","220","2640","0","tg,bs,hf","0.170","320","220","","","","","","","","","1796.97","2900584","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.360","77","677","","","","","","","","","1794.40","3947008","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","dekker-100.pnml","500","10200","80200","0","tg,bs,hf","125.430","500","10200","","","","","","","","","1795.95","3458460","","","","","","",
"performance","done","","chain","sat-like","40","true","true","TokenRing-10-unfolded.pnml","121","1111","4444","0","tg,bs,hf","0.240","121","1111","63124","63124","2.610","58905","3160","2040","8696","5838","2.95","2902580",
"performance","done","","chain","sat-like","40","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.010","140","128","2078","2078","30.240","4717886881","394610","832","1281","1024","30.38","2910608",
"performance","done","","bfs","sat-like","40","true","true","Peterson-2.pnml","102","126","384","0","tg,bs,hf","0.010","102","126","15815","15815","2.320","20754","3569","672","868","594","2.33","2895132",
"performance","done","","bfs-prev","sat-like","40","true","true","shared_memory-pt-10.pnml","131","210","800","0","tg,bs,hf","0.030","131","210","1650","1650","2.900","1830519","30896","1580","2166","1380","2.96","2898712",
"performance","error","boostperm","bfs","sat-like","40","true","true","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","0.03","92","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","9.040","441","8421","1273887","1273887","706.730","24466267459","35043","11880","65811","43873","717.36","3200768",
"statistics","done","","chain","sat-like","40","true","true","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.010","86","56","296","296","0.180","1029","2427","446","614","549","0.38","2891460","2427","6707","8100","120","82299","134272",
"performance","done","","chain-prev","sat-like","40","true","true","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.010","100","156","3966","3966","1.100","19742","7392","678","1274","781","1.13","2895208",
"performance","done","","bfs-prev","sat-like","40","true","true","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.010","50","84","3724","3724","44.210","16098428","81711","912","920","576","44.25","3483424",
"statistics","ootime","explore","chain","sat-like","40","true","true","BridgeAndVehicles-V80-P50-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","166.110","198","3728","","","","","","","","","1796.49","3049572","","","","","","",
"performance","done","","chain","sat-like","40","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.000","58","81","1308","1308","4.410","134074721","9074","1092","1407","1206","4.44","2905732",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.680","3806","506","","","","","","","","","370.23","3970192","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.920","1992","3096","","","","","","","","","1797.35","3264272","","","","","","",
"performance","error","badmodel","chain","sat-like","40","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","92","","","","","","",
"performance","done","","chain","sat-like","40","true","true","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","0.550","2500","2500","7477","7477","9.960","3.636029179587e+238","16679","16000","22119","14000","13.06","2962848",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1793.02","3939252","","","","","","",
"performance","done","","bfs-prev","sat-like","40","true","true","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","93.180","4030","4020","209116","209116","296.020","3024","21592","96120","136126","4100060","398.83","3264032",
"performance","done","","chain-prev","sat-like","40","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.250","900","6844","64652","64652","490.300","1.00995211163134e+23","59290","581740","526988","451704","493.93","3955168",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.100","1536","768","","","","","","","","","1794.94","3947396","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","40","true","true","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.090","480","690","","","","","","","","","1796.26","3946716","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","0.510","536","1064","","","","","","","","","1796.88","3127972","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","0.360","834","1242","","","","","","","","","1792.68","3954968","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","QCertifProtocol_18-unfold.pnml","1398","296","3119","0","tg,bs,hf","0.240","1398","296","","","","","","","","","118.39","3840036","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","simple_lbs-20.pnml","194","2205","15678","0","tg,bs,hf","6.070","194","2205","","","","","","","","","1797.45","3026916","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.740","1330","2030","","","","","","","","","1796.51","3201040","","","","","","",
"performance","ootime","explore","chain","sat-like","40","true","true","angiogenesis-50.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1771.14","3939572","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","224","224","0.070","7424","631","258","338","260","0.08","2851932",
"performance","done","","chain","sat-like","40","true","true","FMS-20.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","820","820","1.010","6029168852784","5747","4555","4245","9983","1.02","2871980",
"performance","error","boostperm","chain","sat-like","40","true","true","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","14.610","554","2998","","","","","","","","","1792.41","3988912","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","hc4k3p3b12.pnml","2457","5400","21600","0","tg,bs,hf","4.690","2457","5400","","","","","","","","","417.12","4024724","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","40","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.570","830","800","","","","","","","","","1306.17","3890892","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","FMS-500.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1783.00","3941396","","","","","","",
"performance","done","","chain","sat-like","40","true","true","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.000","32","45","495","495","0.120","832","842","436","894","766","0.13","819928",
"statistics","done","","chain-prev","sat-like","40","true","true","circadian_clock-000001.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","96","96","0.010","128","28","104","104","60","0.31","2876284","41","88","704","53","1739","1558",
"statistics","done","","bfs-prev","sat-like","40","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.010","58","81","3096","3096","5.220","134074721","9074","1092","1407","1206","5.53","2948836","19500","727287","303624","267","5737385","6039714",
"performance","done","","bfs-prev","sat-like","40","true","true","IOTP_c12m10p15d17.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","22325","22325","961.840","92677131972792","1489974","9674","8137","11839","962.24","3940148",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","1115.220","894","14334","","","","","","","","","1796.65","3271944","","","","","","",
"statistics","done","","chain-prev","sat-like","40","true","true","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","32","32","0.010","20","33","60","76","44","0.25","2288576","33","57","287","28","324","524",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1773.63","3941292","","","","","","",
"performance","done","","chain","sat-like","40","true","true","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","420","420","0.150","2501413200","1437","1505","1365","2048","0.15","2754272",
"performance","done","","chain","sat-like","40","true","true","SwimmingPool-2.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","308","308","4.470","3408031","62174","6035","4735","35247","4.49","2894288",
"performance","oomem","mddtable","bfs-prev","sat-like","40","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.010","75","92","","","","","","","","","1301.76","3940524","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","rwmutex-r10w10.pnml","50","40","300","0","tg,bs,hf","0.000","50","40","288","288","0.030","1034","432","600","804","20560","0.03","2651508",
"performance","done","","bfs-prev","sat-like","40","true","true","raft_08.pnml","328","568","2163","328","tg,bs,hf","0.140","328","568","29627","29627","1595.100","1.08420149192077e+46","1854674","2869","2100","2100","1595.91","3945240",
"performance","ootime","explore","bfs","sat-like","40","true","true","SafeBus-06-unfolded.pnml","144","451","2968","0","tg,bs,hf","0.120","144","451","","","","","","","","","1797.08","3646576","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","17.740","349","1210","","","","","","","","","1793.40","3958124","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","40","true","true","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","0.08","84","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","6670","6670","1.850","23973456915","4025","448","555","464","1.87","2901108",
"performance","done","","bfs","sat-like","40","true","true","Kanban-5.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","1136","1136","0.240","2546432","316","630","540","4116","0.25","2888868",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.110","1520","1020","","","","","","","","","1795.30","3219180","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","0.640","614","1242","","","","","","","","","1793.32","3709204","","","","","","",
"performance","done","","bfs","sat-like","40","true","true","parking_2_8.pnml","137","201","593","137","tg,bs,hf","0.010","137","201","6754","6754","0.590","4567597057","1246","848","571","542","0.61","2897356",
"performance","ootime","explore","bfs-prev","sat-like","40","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","16.100","2651","5050","","","","","","","","","1797.20","3459956","","","","","","",
"performance","ootime","explore","bfs","sat-like","40","true","true","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.050","550","176","","","","","","","","","1793.66","3945900","","","","","","",
"performance","done","","chain-prev","sat-like","40","true","true","MAPK-80.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2430","2430","315.520","5.63490390942042e+18","155462","94570","77050","921930","315.59","3906720",
