"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","peak.nodes","timeBest","memBest","timeMark","memMark"
"firewire_link.2","dve2C","bfs","sat-loop",1,3.131,0.443181678321656,10,5565,0.842,5113,3.71852731591449,1.08840211226286
"firewire_link.2","dve2C","bfs","sat-loop",5,2.724,0.0452646538580479,10,5805,0.842,5113,3.23515439429929,1.13534128691571
"firewire_link.2","dve2C","bfs","sat-loop",10,3.243,0.560219203129949,10,5662,0.842,5113,3.85154394299287,1.10737336201838
"firewire_link.2","dve2C","bfs","sat-loop",20,3.394,0.70185785202165,10,5600,0.842,5113,4.03087885985748,1.0952474085664
"firewire_link.2","dve2C","bfs","sat-loop",2147483647,3.90933333333333,0.280859927455973,30,7131,0.842,5113,4.64291369754553,1.39468022687268
"firewire_link.2","dve2C","bfs-prev","none",,2.571,0.322195592769361,10,7131,0.842,5113,3.05344418052257,1.39468022687268
"firewire_link.2","dve2C","bfs-prev","sat-like",1,2.845,0.121495313124051,10,5132,0.842,5113,3.37885985748219,1.00371601799335
"firewire_link.2","dve2C","bfs-prev","sat-like",5,1.345,0.0865704594214703,10,5113,0.842,5113,1.59738717339667,1
"firewire_link.2","dve2C","bfs-prev","sat-like",10,1.407,0.19143028902333,10,5200,0.842,5113,1.67102137767221,1.01701545081166
"firewire_link.2","dve2C","bfs-prev","sat-like",20,2.061,0.445033082415728,10,5600,0.842,5113,2.44774346793349,1.0952474085664
"firewire_link.2","dve2C","bfs-prev","sat-like",2147483647,2.361,0.090223859524996,30,7131,0.842,5113,2.80403800475059,1.39468022687268
"firewire_link.2","dve2C","bfs-prev","sat-loop",1,1.919,0.0574359546703011,10,5565,0.842,5113,2.2790973871734,1.08840211226286
"firewire_link.2","dve2C","bfs-prev","sat-loop",5,1.663,0.265373949990072,10,5805,0.842,5113,1.9750593824228,1.13534128691571
"firewire_link.2","dve2C","bfs-prev","sat-loop",10,1.685,0.030641293851417,10,5662,0.842,5113,2.00118764845606,1.10737336201838
"firewire_link.2","dve2C","bfs-prev","sat-loop",20,1.71,0.0679869268479038,10,5600,0.842,5113,2.03087885985748,1.0952474085664
"firewire_link.2","dve2C","bfs-prev","sat-loop",2147483647,2.366,0.178104967113062,30,7131,0.842,5113,2.80997624703088,1.39468022687268
"firewire_link.2","dve2C","chain","none",,2.371,0.310749988826316,10,5732,0.842,5113,2.81591448931116,1.12106395462546
"firewire_link.2","dve2C","chain","sat-like",1,1.812,0.0728468713581212,10,5132,0.842,5113,2.1520190023753,1.00371601799335
"firewire_link.2","dve2C","chain","sat-like",5,2.057,0.380293746113887,10,5113,0.842,5113,2.44299287410926,1
"firewire_link.2","dve2C","chain","sat-like",10,2.31,0.627499446657569,10,5190,0.842,5113,2.74346793349169,1.01505965186779
"firewire_link.2","dve2C","chain","sat-like",20,2.688,0.511724752403303,10,5554,0.842,5113,3.19239904988124,1.0862507334246
"firewire_link.2","dve2C","chain","sat-like",2147483647,2.15366666666667,0.513255218716995,30,5732,0.842,5113,2.55779889152811,1.12106395462546
"firewire_link.2","dve2C","chain","sat-loop",1,2.172,0.0555377749324227,10,5499,0.842,5113,2.57957244655582,1.07549383923333
"firewire_link.2","dve2C","chain","sat-loop",5,2.355,0.557897840110535,10,5733,0.842,5113,2.79691211401425,1.12125953451985
"firewire_link.2","dve2C","chain","sat-loop",10,2.481,0.269091062653519,10,5639,0.842,5113,2.94655581947743,1.10287502444749
"firewire_link.2","dve2C","chain","sat-loop",20,2.493,0.43138150168963,10,5554,0.842,5113,2.96080760095012,1.0862507334246
"firewire_link.2","dve2C","chain","sat-loop",2147483647,2.04033333333333,0.209457152779691,30,5732,0.842,5113,2.42319873317498,1.12106395462546
"firewire_link.2","dve2C","chain-prev","none",,1.515,0.233583199548065,10,5732,0.842,5113,1.79928741092637,1.12106395462546
"firewire_link.2","dve2C","chain-prev","sat-like",1,0.842,0.0248551358430763,10,5132,0.842,5113,1,1.00371601799335
"firewire_link.2","dve2C","chain-prev","sat-like",5,0.858,0.0863841549256704,10,5113,0.842,5113,1.01900237529691,1
"firewire_link.2","dve2C","chain-prev","sat-like",10,1.163,0.153409401421309,10,5190,0.842,5113,1.3812351543943,1.01505965186779
"firewire_link.2","dve2C","chain-prev","sat-like",20,1.719,0.338606621973706,10,5554,0.842,5113,2.041567695962,1.0862507334246
"firewire_link.2","dve2C","chain-prev","sat-like",2147483647,1.417,0.216717677461111,30,5732,0.842,5113,1.68289786223278,1.12106395462546
"firewire_link.2","dve2C","chain-prev","sat-loop",1,1.379,0.0884998430632632,10,5499,0.842,5113,1.63776722090261,1.07549383923333
"firewire_link.2","dve2C","chain-prev","sat-loop",5,1.484,0.287293887470266,10,5733,0.842,5113,1.7624703087886,1.12125953451985
"firewire_link.2","dve2C","chain-prev","sat-loop",10,1.454,0.0733636301052656,10,5639,0.842,5113,1.72684085510689,1.10287502444749
"firewire_link.2","dve2C","chain-prev","sat-loop",20,1.388,0.071149295303764,10,5554,0.842,5113,1.64845605700713,1.0862507334246
"firewire_link.2","dve2C","chain-prev","sat-loop",2147483647,1.40833333333333,0.20953286851591,30,5732,0.842,5113,1.67260490894695,1.12106395462546
"firewire_link.3","dve2C","bfs","none",,1542.611,542.623662719691,2,418270,30.335,112016,50.8525135981539,3.73402013998
"firewire_link.3","dve2C","bfs","sat-like",1,105.147,3.26472067888068,10,115383,30.335,112016,3.46619416515576,1.03005820597058
"firewire_link.3","dve2C","bfs","sat-like",5,106.532,3.89480508712139,10,128367,30.335,112016,3.51185099719796,1.14597021854021
"firewire_link.3","dve2C","bfs","sat-like",10,153.376,18.5617505161076,10,127867,30.335,112016,5.05607384209659,1.14150657048993
"firewire_link.3","dve2C","bfs","sat-like",20,1060.333,781.036882541407,5,,30.335,112016,34.954112411406,
"firewire_link.3","dve2C","bfs","sat-like",2147483647,1628.65866666667,444.305867561846,4,,30.335,112016,53.6890940058239,
"firewire_link.3","dve2C","bfs","sat-loop",1,1079.014,759.987912699201,5,,30.335,112016,35.5699357178177,
"firewire_link.3","dve2C","bfs","sat-loop",5,1189.994,787.515710181214,4,,30.335,112016,39.2284160210977,
"firewire_link.3","dve2C","bfs","sat-loop",10,1041.733,799.285132603573,5,,30.335,112016,34.3409592879512,
"firewire_link.3","dve2C","bfs","sat-loop",20,1648.497,479.09455234849,1,217822,30.335,112016,54.3430690621394,1.94456149121554
"firewire_link.3","dve2C","bfs","sat-loop",2147483647,1413.36533333333,600.703811086074,9,418270,30.335,112016,46.5919015438712,3.73402013998
"firewire_link.3","dve2C","bfs-prev","none",,1035.382,805.990729954962,5,418270,30.335,112016,34.1315971649909,3.73402013998
"firewire_link.3","dve2C","bfs-prev","sat-like",1,58.328,1.74174752603368,10,115383,30.335,112016,1.92279545079941,1.03005820597058
"firewire_link.3","dve2C","bfs-prev","sat-like",5,38.392,2.8540256169527,10,128367,30.335,112016,1.26560079116532,1.14597021854021
"firewire_link.3","dve2C","bfs-prev","sat-like",10,54.428,6.3499217842952,10,127867,30.335,112016,1.79423108620405,1.14150657048993
"firewire_link.3","dve2C","bfs-prev","sat-like",20,133.389,5.32075276629163,10,217822,30.335,112016,4.39719795615626,1.94456149121554
"firewire_link.3","dve2C","bfs-prev","sat-like",2147483647,1240.05033333333,748.499817490054,11,,30.335,112016,40.8785341464755,
"firewire_link.3","dve2C","bfs-prev","sat-loop",1,250.641,6.76328725136264,10,,30.335,112016,8.26243612988297,
"firewire_link.3","dve2C","bfs-prev","sat-loop",5,139.816,3.63735007327527,10,230223,30.335,112016,4.60906543596506,2.05526889015855
"firewire_link.3","dve2C","bfs-prev","sat-loop",10,144.314,2.28690572122634,10,295106,30.335,112016,4.7573430031317,2.63449864305099
"firewire_link.3","dve2C","bfs-prev","sat-loop",20,130.04,1.34885136319759,10,217822,30.335,112016,4.28679742871271,1.94456149121554
"firewire_link.3","dve2C","bfs-prev","sat-loop",2147483647,1393.90466666667,685.04986075132,8,,30.335,112016,45.9503763529476,
"firewire_link.3","dve2C","chain","none",,879.617,792.142146321535,6,,30.335,112016,28.9967694082743,
"firewire_link.3","dve2C","chain","sat-like",1,69.735,2.47739670711908,10,112016,30.335,112016,2.29882973462997,1
"firewire_link.3","dve2C","chain","sat-like",5,82.925,3.00831163427077,10,128367,30.335,112016,2.73364100873578,1.14597021854021
"firewire_link.3","dve2C","chain","sat-like",10,101.559,4.96236379605974,10,127047,30.335,112016,3.34791494972804,1.13418618768747
"firewire_link.3","dve2C","chain","sat-like",20,164.846,6.42816925726135,10,206469,30.335,112016,5.43418493489369,1.84320989858592
"firewire_link.3","dve2C","chain","sat-like",2147483647,1340.21666666667,714.350615431817,9,254093,30.335,112016,44.180539530795,2.26836344807885
"firewire_link.3","dve2C","chain","sat-loop",1,1500.842,630.680491546851,2,,30.335,112016,49.4755892533377,
"firewire_link.3","dve2C","chain","sat-loop",5,215.388,5.01025126892632,10,223783,30.335,112016,7.10031316960607,1.99777710327096
"firewire_link.3","dve2C","chain","sat-loop",10,198.351,5.38567121577659,10,288960,30.335,112016,6.53868468765452,2.57963148121697
"firewire_link.3","dve2C","chain","sat-loop",20,158.876,3.87765163755362,10,206469,30.335,112016,5.23738256139773,1.84320989858592
"firewire_link.3","dve2C","chain","sat-loop",2147483647,880.78,763.3948408894,18,254093,30.335,112016,29.035107961101,2.26836344807885
"firewire_link.3","dve2C","chain-prev","none",,216.255,18.1441678722883,10,254093,30.335,112016,7.12889401681226,2.26836344807885
"firewire_link.3","dve2C","chain-prev","sat-like",1,30.335,0.87742362757235,10,112016,30.335,112016,1,1
"firewire_link.3","dve2C","chain-prev","sat-like",5,35.148,2.93234756163423,10,128367,30.335,112016,1.15866161199934,1.14597021854021
"firewire_link.3","dve2C","chain-prev","sat-like",10,49.584,6.24335415550897,10,127047,30.335,112016,1.63454755233229,1.13418618768747
"firewire_link.3","dve2C","chain-prev","sat-like",20,111.68,19.803597877378,10,206469,30.335,112016,3.68155595846382,1.84320989858592
"firewire_link.3","dve2C","chain-prev","sat-like",2147483647,364.971,486.538425029308,27,254093,30.335,112016,12.0313499258283,2.26836344807885
"firewire_link.3","dve2C","chain-prev","sat-loop",1,250.027,5.93038512895897,10,,30.335,112016,8.24219548376463,
"firewire_link.3","dve2C","chain-prev","sat-loop",5,139.799,3.53291019478906,10,223783,30.335,112016,4.60850502719631,1.99777710327096
"firewire_link.3","dve2C","chain-prev","sat-loop",10,138.109,3.03109239567373,10,288960,30.335,112016,4.55279380253832,2.57963148121697
"firewire_link.3","dve2C","chain-prev","sat-loop",20,99.686,2.42594403159769,10,206469,30.335,112016,3.28617108950058,1.84320989858592
"firewire_link.3","dve2C","chain-prev","sat-loop",2147483647,206.393666666667,6.11175153140319,30,254093,30.335,112016,6.80381297730894,2.26836344807885
"firewire_link.5","dve2C","bfs","none",,197.512,15.2052321404326,10,139032,21.265,96933,9.28812602868563,1.43431029680295
"firewire_link.5","dve2C","bfs","sat-like",1,71.17,3.51162197408674,10,96941,21.265,96933,3.34681401363743,1.00008253123291
"firewire_link.5","dve2C","bfs","sat-like",5,61.291,2.35234847191766,10,98288,21.265,96933,2.88224782506466,1.01397872757472
"firewire_link.5","dve2C","bfs","sat-like",10,73.901,14.0493119246302,10,97694,21.265,96933,3.47524100634846,1.00785078353089
"firewire_link.5","dve2C","bfs","sat-like",20,91.455,15.0415744226165,10,98773,21.265,96933,4.300728897249,1.01898218357009
"firewire_link.5","dve2C","bfs","sat-like",40,87.807,3.66980789687962,10,99395,21.265,96933,4.12917940277451,1.02539898692912
"firewire_link.5","dve2C","bfs","sat-like",2147483647,192.565,3.32657797934027,20,139032,21.265,96933,9.05549024218199,1.43431029680295
"firewire_link.5","dve2C","bfs","sat-loop",1,111.173,2.96003021756348,10,111999,21.265,96933,5.22798024923583,1.15542694438427
"firewire_link.5","dve2C","bfs","sat-loop",5,107.458,2.7843084120358,10,111042,21.265,96933,5.0532800376205,1.14555414564699
"firewire_link.5","dve2C","bfs","sat-loop",10,110.622,1.68567032495813,10,109451,21.265,96933,5.20206912767458,1.12914074670133
"firewire_link.5","dve2C","bfs","sat-loop",20,132.499,19.4276060456935,10,107420,21.265,96933,6.23084881260287,1.10818812994543
"firewire_link.5","dve2C","bfs","sat-loop",40,92.817,16.5330188478155,10,99395,21.265,96933,4.36477780390313,1.02539898692912
"firewire_link.5","dve2C","bfs","sat-loop",2147483647,273.7555,359.315521841986,19,139032,21.265,96933,12.8735245708911,1.43431029680295
"firewire_link.5","dve2C","bfs-prev","none",,145.242,13.7884652276217,10,139032,21.265,96933,6.83009640253938,1.43431029680295
"firewire_link.5","dve2C","bfs-prev","sat-like",1,41.645,1.00100227549969,10,96941,21.265,96933,1.95838231836351,1.00008253123291
"firewire_link.5","dve2C","bfs-prev","sat-like",5,28.263,1.90802428356315,10,98288,21.265,96933,1.32908535151658,1.01397872757472
"firewire_link.5","dve2C","bfs-prev","sat-like",10,33.461,7.76739688984955,10,97694,21.265,96933,1.57352457089114,1.00785078353089
"firewire_link.5","dve2C","bfs-prev","sat-like",20,35.667,2.74838154394748,10,98773,21.265,96933,1.67726310839407,1.01898218357009
"firewire_link.5","dve2C","bfs-prev","sat-like",40,38.055,1.10091123872706,10,99395,21.265,96933,1.78956031036915,1.02539898692912
"firewire_link.5","dve2C","bfs-prev","sat-like",2147483647,129.7415,2.12470004074879,20,139032,21.265,96933,6.1011756407242,1.43431029680295
"firewire_link.5","dve2C","bfs-prev","sat-loop",1,74.855,13.3581620908134,10,111999,21.265,96933,3.52010345638373,1.15542694438427
"firewire_link.5","dve2C","bfs-prev","sat-loop",5,64.849,1.02111540320704,10,111042,21.265,96933,3.04956501293205,1.14555414564699
"firewire_link.5","dve2C","bfs-prev","sat-loop",10,61.647,1.24418692772072,10,109451,21.265,96933,2.89898894897719,1.12914074670133
"firewire_link.5","dve2C","bfs-prev","sat-loop",20,66.587,1.63534603881462,10,107420,21.265,96933,3.13129555607806,1.10818812994543
"firewire_link.5","dve2C","bfs-prev","sat-loop",40,37.527,0.713349688286032,10,99395,21.265,96933,1.76473077827416,1.02539898692912
"firewire_link.5","dve2C","bfs-prev","sat-loop",2147483647,137.465,16.1754708708815,20,139032,21.265,96933,6.4643780860569,1.43431029680295
"firewire_link.5","dve2C","chain","none",,89.797,5.67530332033256,10,110583,21.265,96933,4.22276040442041,1.14081891615858
"firewire_link.5","dve2C","chain","sat-like",1,51.209,6.06114483135543,10,96933,21.265,96933,2.40813543381143,1
"firewire_link.5","dve2C","chain","sat-like",5,53.246,6.44611890123731,10,98242,21.265,96933,2.50392664001881,1.01350417298546
"firewire_link.5","dve2C","chain","sat-like",10,65.635,8.98036407329285,10,97515,21.265,96933,3.08652715730073,1.00600414719445
"firewire_link.5","dve2C","chain","sat-like",20,69.103,9.03611033575841,10,98100,21.265,96933,3.24961203856102,1.01203924360125
"firewire_link.5","dve2C","chain","sat-like",40,56.921,10.2755507557178,10,97658,21.265,96933,2.67674582647543,1.00747939298278
"firewire_link.5","dve2C","chain","sat-like",2147483647,88.2795,4.47261900786035,20,110583,21.265,96933,4.15139901246179,1.14081891615858
"firewire_link.5","dve2C","chain","sat-loop",1,98.176,1.49898632415376,10,111260,21.265,96933,4.6167881495415,1.14780312174388
"firewire_link.5","dve2C","chain","sat-loop",5,95.96,0.986294975034233,10,110503,21.265,96933,4.51257935574888,1.13999360382945
"firewire_link.5","dve2C","chain","sat-loop",10,94.282,1.66128999408425,10,108790,21.265,96933,4.43367035034094,1.12232160358186
"firewire_link.5","dve2C","chain","sat-loop",20,94.569,2.43678499484692,10,106181,21.265,96933,4.44716670585469,1.09540610524795
"firewire_link.5","dve2C","chain","sat-loop",40,52.881,0.934932558470871,10,97658,21.265,96933,2.48676228544557,1.00747939298278
"firewire_link.5","dve2C","chain","sat-loop",2147483647,89.4635,6.44781013417081,20,110583,21.265,96933,4.20707735715965,1.14081891615858
"firewire_link.5","dve2C","chain-prev","none",,66.136,5.60341602159889,10,110583,21.265,96933,3.11008699741359,1.14081891615858
"firewire_link.5","dve2C","chain-prev","sat-like",1,21.265,0.289146252881748,10,96933,21.265,96933,1,1
"firewire_link.5","dve2C","chain-prev","sat-like",5,21.897,0.972660155335757,10,98242,21.265,96933,1.02972019750764,1.01350417298546
"firewire_link.5","dve2C","chain-prev","sat-like",10,27.019,3.52251630388152,10,97515,21.265,96933,1.27058546908065,1.00600414719445
"firewire_link.5","dve2C","chain-prev","sat-like",20,34.309,7.26451107171784,10,98100,21.265,96933,1.61340230425582,1.01203924360125
"firewire_link.5","dve2C","chain-prev","sat-like",40,27.849,5.66377269239428,10,97658,21.265,96933,1.30961674112391,1.00747939298278
"firewire_link.5","dve2C","chain-prev","sat-like",2147483647,65.1945,9.39249503032803,20,110583,21.265,96933,3.06581236774042,1.14081891615858
"firewire_link.5","dve2C","chain-prev","sat-loop",1,66.859,1.78040850493488,10,111260,21.265,96933,3.1440865271573,1.14780312174388
"firewire_link.5","dve2C","chain-prev","sat-loop",5,61.271,1.41888414686409,10,110503,21.265,96933,2.8813073124853,1.13999360382945
"firewire_link.5","dve2C","chain-prev","sat-loop",10,59.18,0.969914085542288,10,108790,21.265,96933,2.78297672231366,1.12232160358186
"firewire_link.5","dve2C","chain-prev","sat-loop",20,58.793,0.777289449876228,10,106181,21.265,96933,2.76477780390313,1.09540610524795
"firewire_link.5","dve2C","chain-prev","sat-loop",40,26.465,4.86997433258123,10,97658,21.265,96933,1.24453327063249,1.00747939298278
"firewire_link.5","dve2C","chain-prev","sat-loop",2147483647,65.165,4.51874749763343,20,110583,21.265,96933,3.06442511168587,1.14081891615858
"fischer.1","dve2C","bfs","none",,0.016,0.00516397779494322,10,280,0.013,270,1.23076923076923,1.03703703703704
"fischer.1","dve2C","bfs","sat-like",1,0.02,0.00666666666666667,10,287,0.013,270,1.53846153846154,1.06296296296296
"fischer.1","dve2C","bfs","sat-like",5,0.02,0.00471404520791032,10,279,0.013,270,1.53846153846154,1.03333333333333
"fischer.1","dve2C","bfs","sat-like",2147483647,0.0206,0.00619743198956682,50,280,0.013,270,1.58461538461538,1.03703703703704
"fischer.1","dve2C","bfs","sat-loop",1,0.013,0.00674948557710553,10,283,0.013,270,1,1.04814814814815
"fischer.1","dve2C","bfs","sat-loop",5,0.02,0.00942809041582063,10,279,0.013,270,1.53846153846154,1.03333333333333
"fischer.1","dve2C","bfs","sat-loop",2147483647,0.02,0.0063887656499994,50,280,0.013,270,1.53846153846154,1.03703703703704
"fischer.1","dve2C","bfs-prev","none",,0.015,0.0052704627669473,10,280,0.013,270,1.15384615384615,1.03703703703704
"fischer.1","dve2C","bfs-prev","sat-like",1,0.015,0.00849836585598797,10,287,0.013,270,1.15384615384615,1.06296296296296
"fischer.1","dve2C","bfs-prev","sat-like",5,0.015,0.00849836585598797,10,279,0.013,270,1.15384615384615,1.03333333333333
"fischer.1","dve2C","bfs-prev","sat-like",2147483647,0.016,0.00606091526731326,50,280,0.013,270,1.23076923076923,1.03703703703704
"fischer.1","dve2C","bfs-prev","sat-loop",1,0.017,0.00948683298050514,10,283,0.013,270,1.30769230769231,1.04814814814815
"fischer.1","dve2C","bfs-prev","sat-loop",5,0.015,0.00707106781186548,10,279,0.013,270,1.15384615384615,1.03333333333333
"fischer.1","dve2C","bfs-prev","sat-loop",2147483647,0.0158,0.00859283042389861,50,280,0.013,270,1.21538461538462,1.03703703703704
"fischer.1","dve2C","chain","none",,0.016,0.0107496769977314,10,278,0.013,270,1.23076923076923,1.02962962962963
"fischer.1","dve2C","chain","sat-like",1,0.018,0.00788810637746615,10,287,0.013,270,1.38461538461538,1.06296296296296
"fischer.1","dve2C","chain","sat-like",5,0.017,0.00948683298050514,10,270,0.013,270,1.30769230769231,1
"fischer.1","dve2C","chain","sat-like",2147483647,0.0158,0.00574633867460536,50,278,0.013,270,1.21538461538462,1.02962962962963
"fischer.1","dve2C","chain","sat-loop",1,0.014,0.00516397779494322,10,283,0.013,270,1.07692307692308,1.04814814814815
"fischer.1","dve2C","chain","sat-loop",5,0.013,0.00823272602348564,10,270,0.013,270,1,1
"fischer.1","dve2C","chain","sat-loop",2147483647,0.0154,0.00734291272908366,50,278,0.013,270,1.18461538461538,1.02962962962963
"fischer.1","dve2C","chain-prev","none",,0.015,0.0052704627669473,10,278,0.013,270,1.15384615384615,1.02962962962963
"fischer.1","dve2C","chain-prev","sat-like",1,0.017,0.00483045891539648,10,287,0.013,270,1.30769230769231,1.06296296296296
"fischer.1","dve2C","chain-prev","sat-like",5,0.017,0.00674948557710553,10,270,0.013,270,1.30769230769231,1
"fischer.1","dve2C","chain-prev","sat-like",2147483647,0.0154,0.00787918984750724,50,278,0.013,270,1.18461538461538,1.02962962962963
"fischer.1","dve2C","chain-prev","sat-loop",1,0.013,0.00674948557710553,10,283,0.013,270,1,1.04814814814815
"fischer.1","dve2C","chain-prev","sat-loop",5,0.016,0.00516397779494322,10,270,0.013,270,1.23076923076923,1
"fischer.1","dve2C","chain-prev","sat-loop",2147483647,0.0158,0.00882713811758595,50,278,0.013,270,1.21538461538462,1.02962962962963
"fischer.2","dve2C","bfs","none",,0.241,0.0260128173535022,10,2034,0.06,1213,4.01666666666667,1.67683429513603
"fischer.2","dve2C","bfs","sat-like",1,0.087,0.00823272602348565,10,1213,0.06,1213,1.45,1
"fischer.2","dve2C","bfs","sat-like",5,0.177,0.0163639169448448,10,1755,0.06,1213,2.95,1.44682605111294
"fischer.2","dve2C","bfs","sat-like",2147483647,0.235,0.0288734041877253,50,2034,0.06,1213,3.91666666666667,1.67683429513603
"fischer.2","dve2C","bfs","sat-loop",1,0.174,0.006992058987801,10,2485,0.06,1213,2.9,2.04863973619126
"fischer.2","dve2C","bfs","sat-loop",5,0.156,0.00699205898780102,10,1755,0.06,1213,2.6,1.44682605111294
"fischer.2","dve2C","bfs","sat-loop",2147483647,0.2344,0.0477732740586796,50,2034,0.06,1213,3.90666666666667,1.67683429513603
"fischer.2","dve2C","bfs-prev","none",,0.147,0.0188856206322871,10,2034,0.06,1213,2.45,1.67683429513603
"fischer.2","dve2C","bfs-prev","sat-like",1,0.073,0.00483045891539648,10,1213,0.06,1213,1.21666666666667,1
"fischer.2","dve2C","bfs-prev","sat-like",5,0.121,0.0152388392675499,10,1755,0.06,1213,2.01666666666667,1.44682605111294
"fischer.2","dve2C","bfs-prev","sat-like",2147483647,0.1416,0.0285971312961169,50,2034,0.06,1213,2.36,1.67683429513603
"fischer.2","dve2C","bfs-prev","sat-loop",1,0.181,0.00567646212197547,10,2485,0.06,1213,3.01666666666667,2.04863973619126
"fischer.2","dve2C","bfs-prev","sat-loop",5,0.107,0.00674948557710553,10,1755,0.06,1213,1.78333333333333,1.44682605111294
"fischer.2","dve2C","bfs-prev","sat-loop",2147483647,0.1394,0.0275836390430477,50,2034,0.06,1213,2.32333333333333,1.67683429513603
"fischer.2","dve2C","chain","none",,0.17,0.0205480466765633,10,2116,0.06,1213,2.83333333333333,1.7444352844188
"fischer.2","dve2C","chain","sat-like",1,0.071,0.00737864787372622,10,1213,0.06,1213,1.18333333333333,1
"fischer.2","dve2C","chain","sat-like",5,0.133,0.0133749350984926,10,1990,0.06,1213,2.21666666666667,1.64056059356966
"fischer.2","dve2C","chain","sat-like",2147483647,0.1736,0.0348618263832449,50,2116,0.06,1213,2.89333333333333,1.7444352844188
"fischer.2","dve2C","chain","sat-loop",1,0.149,0.00875595035770913,10,2485,0.06,1213,2.48333333333333,2.04863973619126
"fischer.2","dve2C","chain","sat-loop",5,0.133,0.0349761823721991,10,1990,0.06,1213,2.21666666666667,1.64056059356966
"fischer.2","dve2C","chain","sat-loop",2147483647,0.167,0.013739560044051,50,2116,0.06,1213,2.78333333333333,1.7444352844188
"fischer.2","dve2C","chain-prev","none",,0.184,0.0189736659610103,10,2116,0.06,1213,3.06666666666667,1.7444352844188
"fischer.2","dve2C","chain-prev","sat-like",1,0.06,0.00666666666666667,10,1213,0.06,1213,1,1
"fischer.2","dve2C","chain-prev","sat-like",5,0.132,0.013984117975602,10,1990,0.06,1213,2.2,1.64056059356966
"fischer.2","dve2C","chain-prev","sat-like",2147483647,0.167,0.028943999413364,50,2116,0.06,1213,2.78333333333333,1.7444352844188
"fischer.2","dve2C","chain-prev","sat-loop",1,0.176,0.006992058987801,10,2485,0.06,1213,2.93333333333333,2.04863973619126
"fischer.2","dve2C","chain-prev","sat-loop",5,0.123,0.00948683298050514,10,1990,0.06,1213,2.05,1.64056059356966
"fischer.2","dve2C","chain-prev","sat-loop",2147483647,0.1598,0.0116916156946344,50,2116,0.06,1213,2.66333333333333,1.7444352844188
"fischer.3","dve2C","bfs","none",,5.93,0.736221585001569,10,37636,1.016,8902,5.83661417322835,4.22781397438778
"fischer.3","dve2C","bfs","sat-like",1,1.528,0.0449196814077948,10,8902,1.016,8902,1.50393700787402,1
"fischer.3","dve2C","bfs","sat-like",5,7.33,0.655523539707851,10,61445,1.016,8902,7.21456692913386,6.90238148730622
"fischer.3","dve2C","bfs","sat-like",10,7.074,0.9583689848441,10,61445,1.016,8902,6.96259842519685,6.90238148730622
"fischer.3","dve2C","bfs","sat-like",2147483647,5.66275,0.990135933428672,40,37636,1.016,8902,5.57357283464567,4.22781397438778
"fischer.3","dve2C","bfs","sat-loop",1,7.768,2.04373188065362,10,70863,1.016,8902,7.64566929133858,7.96034598966524
"fischer.3","dve2C","bfs","sat-loop",5,6.818,0.214621113179068,10,65988,1.016,8902,6.71062992125984,7.41271624354078
"fischer.3","dve2C","bfs","sat-loop",10,7.131,1.10218419513256,10,61445,1.016,8902,7.01870078740157,6.90238148730622
"fischer.3","dve2C","bfs","sat-loop",2147483647,5.42275,0.448627465236027,40,37636,1.016,8902,5.33735236220472,4.22781397438778
"fischer.3","dve2C","bfs-prev","none",,3.157,0.337080603614823,10,37636,1.016,8902,3.10728346456693,4.22781397438778
"fischer.3","dve2C","bfs-prev","sat-like",1,1.016,0.0263312235441754,10,8902,1.016,8902,1,1
"fischer.3","dve2C","bfs-prev","sat-like",5,4.926,0.478497648897045,10,61445,1.016,8902,4.84842519685039,6.90238148730622
"fischer.3","dve2C","bfs-prev","sat-like",10,4.795,0.516489216839143,10,61445,1.016,8902,4.71948818897638,6.90238148730622
"fischer.3","dve2C","bfs-prev","sat-like",2147483647,3.0395,0.243689062073699,40,37636,1.016,8902,2.99163385826772,4.22781397438778
"fischer.3","dve2C","bfs-prev","sat-loop",1,8.033,0.251265684971992,10,70863,1.016,8902,7.90649606299213,7.96034598966524
"fischer.3","dve2C","bfs-prev","sat-loop",5,5.644,0.225447702730958,10,65988,1.016,8902,5.55511811023622,7.41271624354078
"fischer.3","dve2C","bfs-prev","sat-loop",10,4.898,1.05845589841471,10,61445,1.016,8902,4.82086614173228,6.90238148730622
"fischer.3","dve2C","bfs-prev","sat-loop",2147483647,3.0325,0.315421980275671,40,37636,1.016,8902,2.98474409448819,4.22781397438778
"fischer.3","dve2C","chain","none",,6.009,0.587299847702271,10,61684,1.016,8902,5.91437007874016,6.92922938665468
"fischer.3","dve2C","chain","sat-like",1,1.311,0.0430632609592498,10,8910,1.016,8902,1.29035433070866,1.00089867445518
"fischer.3","dve2C","chain","sat-like",5,5.815,0.154721972870336,10,59805,1.016,8902,5.72342519685039,6.71815322399461
"fischer.3","dve2C","chain","sat-like",10,5.361,0.615511530716074,10,59805,1.016,8902,5.27657480314961,6.71815322399461
"fischer.3","dve2C","chain","sat-like",2147483647,6.11425,0.851571360516124,40,61684,1.016,8902,6.0179625984252,6.92922938665468
"fischer.3","dve2C","chain","sat-loop",1,6.014,0.688011627808717,10,70917,1.016,8902,5.91929133858268,7.9664120422377
