"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"statistics","done","","chain","sat-like","","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.040","140","128","20","20","0.010","4","163","20","59","20","1","0.13","2880388","520","63249","77399","48.6418","53.7687","163","731","564","16","2616",
"performance","done","","chain-prev","sat-like","","true","true","HouseConstruction-005.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","78","78","0.000","8602","1261","420","361","463","5","0.01","2893244","32","1041","1252","6.505","6.829",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","","","","","","","","","","","","","","","30477","347017668","356016857","641.9801094","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-NT-S10-J80-unfolded.pnml","1614","13500","119759","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","57.170","1520","1020","","","","","","","","","","57.90","2904540","15510","83081929","83437090","63.3707317","70.8459864","","","","","","",
"performance","done","","chain","sat-like","","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","3.810","830","800","3","3","0.070","2","834","4","7","3","1","4.23","2903532","5207","4677426","5386245","383.78508","424.11915",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","angiogenesis-25.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","","","","","","","","","","","","206","14587","16457","18.274","19.476","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S06-J04-T06-unfolded.pnml","632","10500","88770","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.070","117","176","","","","","","","","","","","","869","192776","216445","60.3352","64.607","","","","","","",
"statistics","ootime","noresponse","chain","sat-like","","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","chain","sat-like","","true","true","MAPK-40.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","2011","2011","8.230","478293389221095","24492","25435","20770","128280","40","8.49","3030640","35","1889","2555","8.3099","8.5679","110546","16224639","4117500","18731","14151858",
"performance","done","","bfs-prev","sat-like","","true","true","QCertifProtocol_10-unfold.pnml","550","176","1287","0","tg,bs,hf","0.280","550","176","88","88","0.050","1","550","0","935","88","6","0.39","1839528","1298","582545","638933","62.75509","67.24605",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J80-unfolded.pnml","1614","13500","119759","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V20-P20-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","5.680","78","968","","","","","","","","","","","","6532","16706067","16910459","88.486215","90.4986","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","cs_repetitions-7-unfolded.pnml","498","833","3087","0","tg,bs,hf","2.000","498","833","","","","","","","","","","","","4314","4981855","5609901","304.68185","331.96701","","","","","","",
"performance","done","","bfs","sat-like","","true","true","lamport_fmea-2.pnml","69","96","402","0","tg,bs,hf","0.030","69","96","2056","2056","0.210","380","888","344","723","409","1","0.25","2893948","321","43283","48703","33.751","36.223",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.190","188","332","","","","","","","","","","","","1335","529427","579384","78.68319","83.8208","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","","true","true","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","","0.05","4716","597","60031","70297","31.7942","34.2437","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","0.21","2897212","17","351","477","6.667","7.016","","","","","","",
"performance","error","boostperm","bfs","sat-like","","true","true","eratosthenes-100.pnml","99","283","849","0","tg,bs,hf","","","","","","","","","","","","","0.08","5608","679","170365","192288","61.5158","66.5827","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","echo-d3r7.pnml","4209","3518","25540","0","tg,bs,hf","","","","","","","","","","","","","","","6799","45975254","61213764","627.2824421","","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.070","198","176","","","","","","","","","","0.21","2895308","558","55863","65035","21.4464","23.9588","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","TokenRing-50-unfolded.pnml","2601","127551","510204","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.020","25","144","","","","","","","","","","","","235","36030","38877","18.1947","19.0888","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","SwimmingPool-7.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","505","505","3.000","5504346","77744","16450","11080","72562","140","3.04","2956620","17","351","477","6.667","7.016",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","1.46","2932024","17","351","477","6.667","7.016","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","","","","","","","","","","","","","","","30477","347017668","356016857","641.9801094","","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","","","","","","","","","","","","","","","2680","32948755","35614414","197.0817432","","","","","","","",
"performance","done","","chain","sat-like","","true","true","RAS-C-5.pnml","30","20","84","0","tg,bs,hf","0.000","30","20","2","2","0.000","2","32","4","4","2","1","0.01","1115952","34","2025","2682","8.2015","8.3955",
"performance","ootime","noresponse","bfs","sat-like","","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","32","1041","1252","6.505","6.829","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","MultiwaySync.pnml","222","472","1496","222","tg,bs,hf","0.320","222","472","99259","99259","4.000","5.25959973093851e+19","1843","2228","1476","1476","1","4.37","2943040","1727","691636","750554","60.1946","65.94174",
"statistics","ootime","noresponse","bfs-prev","sat-like","","true","true","Kanban-50.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","error","boostperm","bfs","sat-like","","true","true","neoelection-2.unf.pnml","438","357","1998","0","tg,bs,hf","","","","","","","","","","","","","0.55","9360","2565","832640","906518","80.73111","89.47212","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","BridgeAndVehicles-V20-P20-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","51.780","108","2228","","","","","","","","","","","","15262","94357635","95204546","165.797845","172.192724","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","echo-d3r7.pnml","4209","3518","25540","0","tg,bs,hf","","","","","","","","","","","","","","","6799","45975254","61213764","627.2824421","","","","","","","",
"performance","error","boostperm","chain","sat-like","","true","true","neoelection-3.unf.pnml","972","1016","5840","0","tg,bs,hf","","","","","","","","","","","","","6.27","21788","7263","5301469","5652262","136.767","152.0361","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V50-P50-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","13.800","128","1328","","","","","","","","","","","","8842","29492284","30052470","199.44675","206.55662","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","","","","","","","","","","0.01","1360168","22","3307","4116","7.2025","7.2855","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.050","51","84","","","","","","","","","","","","634","109910","130921","47.2919","49.2484","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","sg-10-5-10.pnml","1380","1640","6560","0","tg,bs,hf","11.520","1380","1640","","","","","","","","","","","","650","1736217","2079258","82.399269","89.047654","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","BridgeAndVehicles-V20-P20-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","51.940","108","2228","","","","","","","","","","","","15262","94357635","95204546","165.797845","172.192724","","","","","","",
"statistics","done","","bfs","sat-like","","true","true","Philosophers-200.pnml","1000","1000","3200","0","tg,bs,hf","1.850","1000","1000","5377","5377","6.730","2.65613988875875e+95","6375","6400","8802","5600","1","9.02","2939448","43","107161","145704","12.968846","13.10904","6375","2526832","210602","1024","2801566",
"performance","done","","chain-prev","sat-like","","true","true","echo-d2r11.pnml","1119","874","4996","0","tg,bs,hf","6.040","1119","874","521","521","0.290","3","1415","24","2967","521","1","6.81","2916976","919","1670794","2070185","105.72128","111.43918",
"performance","error","boostperm","chain","sat-like","","true","true","neoelection-4.unf.pnml","1830","2340","13565","0","tg,bs,hf","","","","","","","","","","","","","59.51","51712","16584","24888500","26124716","228.397883","254.513496","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","2D8_gradient_5x5_50.pnml","25","144","288","0","tg,bs,hf","0.020","25","144","3348","3348","4.030","1.75295157137163e+19","30600","205200","198288","190944","50","4.08","2908468","235","36030","38877","18.1947","19.0888",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","20.240","349","1210","","","","","","","","","","","","9823","32912806","33960676","205.614057","231.531753","","","","","","",
"performance","done","","chain","sat-like","","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","2.220","1536","768","3","3","0.200","2","1544","8","12","3","2","2.89","2882788","48","101397","124722","10.513579","10.548631",
"performance","ootime","noresponse","bfs","sat-like","","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","1.440","508","868","","","","","","","","","","","","3924","3868307","4208500","165.54839","178.88171","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","MAPK-320.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","","","","35","1889","2555","8.3099","8.5679","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","28.310","1311","2300","","","","","","","","","","","","12166","39472399","44532743","847.319138","932.459596","","","","","","",
"performance","done","","chain","sat-like","","true","true","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.010","22","30","667","667","0.050","6110643","668","1591","1378","2112","8","0.07","2893416","35","1889","2555","8.3099","8.5679",
"statistics","done","","chain-prev","sat-like","","true","true","MAPK-20.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","1171","1171","1.140","88125763956","4507","7255","5980","19605","20","1.26","2907776","35","1889","2555","8.3099","8.5679","11387","1319234","524428","5158","756658",
"performance","oomem","mddtable","bfs-prev","sat-like","","true","true","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","215.69","3847268","32","1041","1252","6.505","6.829","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","33.120","629","1590","","","","","","","","","","","","10359","37610604","39700491","310.979399","341.080995","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","1.860","77","677","130620","130620","35.790","476385615597","33456","27538","41685","135869","25","37.74","3097044","4074","6756238","7028284","125.55066","134.52321",
"performance","done","","chain","sat-like","","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","1.980","735","570","349","349","0.110","3","978","24","1932","345","1","2.30","2905296","795","828085","1039038","91.659006","96.805597",
"performance","done","","bfs","sat-like","","true","true","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","1008","1008","0.060","110","275","288","462","254","1","0.06","2893680","206","14587","16457","18.274","19.476",
"performance","done","","chain-prev","sat-like","","true","true","ring.pnml","139","87","410","0","tg,bs,hf","0.020","139","87","7","7","0.010","2","146","6","25","7","1","0.04","2627740","313","38500","44722","27.3007","29.5452",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","","true","true","rwmutex-r10w50.pnml","130","120","1260","0","tg,bs,hf","0.220","130","120","","","","","","","","","","0.24","2573488","1291","970317","1065621","133.794","147.4586","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-LF-S06-J04-T04-unfolded.pnml","454","6994","59152","0","tg,bs,hf","","","","","","","","","","","","","","","63384","1956969194","1967973210","","","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.030","30","84","874","874","0.040","325","602","516","1698","1743","1","0.09","2894440","528","135297","151771","64.4784","70.6351",
"performance","ootime","noresponse","chain","sat-like","","true","true","angiogenesis-15.pnml","39","64","185","0","tg,bs,hf","0.010","39","64","","","","","","","","","","","","206","14587","16457","18.274","19.476","","","","","","",
"performance","done","","bfs","sat-like","","true","true","parking_4_16.pnml","305","433","1289","305","tg,bs,hf","0.260","305","433","12817","12817","6.520","8.44047078123232e+21","10554","1838","1235","1178","1","6.84","2914276","1644","335848","359726","55.16319","62.11381",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","CircularTrain-048.pnml","96","48","192","0","tg,bs,hf","0.000","96","48","","","","","","","","","","0.01","1836884","39","6066","7574","10.2738","10.3717","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","42.330","188","2108","","","","","","","","","","","","14062","74319776","75618600","298.180788","308.719861","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.370","217","420","","","","","","","","","","","","1556","795754","849166","84.43963","90.07357","","","","","","",
"performance","done","","bfs","sat-like","","true","true","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","8.320","400","2964","96050","96050","114.630","3.23081977575776e+19","26290","251940","228228","195624","10","123.39","3321500","1261","3808882","4068552","87.782393","92.746572",
"performance","ootime","noresponse","bfs","sat-like","","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","1.470","508","868","","","","","","","","","","","","3924","3868307","4208500","165.54839","178.88171","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","echo-d5r3.pnml","3717","3222","28404","0","tg,bs,hf","","","","","","","","","","","","","","","12872","105114195","134885556","1073.941346","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","BridgeAndVehicles-V80-P50-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","151.510","198","3728","","","","","","","","","","","","25372","251141673","253654200","321.625763","330.661343","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.250","206","325","","","","","","","","","","","","1628","687699","778092","117.2457","128.0286","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","TokenRing-5-unfolded.pnml","36","156","624","0","tg,bs,hf","0.040","36","156","3057","3057","0.050","166","475","420","1208","833","1","0.10","2892632","435","99905","116111","51.1167","53.3612",
"performance","done","","bfs-prev","sat-like","","true","true","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","171","171","0.020","2895018","432","580","525","543","5","0.03","980268","27","736","983","5.637","5.834",
"performance","done","","chain-prev","sat-like","","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.160","244","332","252852","252852","69.920","3407946","98600","1768","2290","1608","1","70.18","3078936","1226","314117","359473","91.34932","100.6505",
"performance","ootime","noresponse","bfs","sat-like","","true","true","neoelection-5.unf.pnml","3090","4674","27162","0","tg,bs,hf","","","","","","","","","","","","","","","32853","97948803","102132190","351.0525254","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.060","75","92","","","","","","","","","","","","760","170687","195172","62.2256","68.0676","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","EnergyBus.pnml","157","4430","63389","157","tg,bs,hf","","","","","","","","","","","","","","","50205","1432871160","1631504712","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","20-10_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","","","","","","","","","","","","","","","81119","2702367022","2726376637","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","2D8_gradient_30x30_50.pnml","900","6844","13688","0","tg,bs,hf","70.740","900","6844","","","","","","","","","","","","1820","13356953","14274069","136.233016","143.0314","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","lamport_fmea-4.pnml","135","230","990","0","tg,bs,hf","0.120","135","230","96687","96687","29.840","1914784","69180","1120","1981","1293","1","29.99","2958572","831","243608","263742","58.59496","62.90947",
"performance","done","","bfs-prev","sat-like","","true","true","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.040","176","134","147","147","0.030","3","341","30","229","126","1","0.09","2894216","653","83756","93743","36.2515","37.6967",
"performance","done","","bfs-prev","sat-like","","true","true","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","733","733","0.050","6110643","668","1591","1378","2112","8","0.06","2893408","35","1889","2555","8.3099","8.5679",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","","","","58863","323978552","335264622","","","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","326","326","0.470","1005927208","1166","1835","1540","67716","10","0.48","2901404","34","777","982","5.764","6.024",
"performance","ootime","noresponse","chain","sat-like","","true","true","MAPK-160.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","","","","35","1889","2555","8.3099","8.5679","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","8.190","614","1242","","","","","","","","","","","","5500","5810953","6662741","259.56127","271.82284","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","simple_lbs-20.pnml","194","2205","15678","0","tg,bs,hf","59.820","194","2205","","","","","","","","","","","","16680","112293389","114291717","247.486509","257.14009","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","435","435","1.590","3018036","51239","12300","8300","47397","120","1.62","2930288","17","351","477","6.667","7.016",
"performance","ootime","noresponse","bfs","sat-like","","true","true","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.070","117","176","","","","","","","","","","","","869","192776","216445","60.3352","64.607","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","HouseConstruction-010.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","123","123","0.140","614328","8446","1240","971","2858","10","0.16","2893256","32","1041","1252","6.505","6.829",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","","","","97876","933055714","960957326","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","","59.35","50304","16700","110383336","112204476","268.946523","275.405942","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.080","231","202","","","","","","","","","","0.11","2887612","366","66279","77742","23.19464","24.96889","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","2.150","168","592","","","","","","","","","","","","3155","3792638","3986841","102.2825","110.43093","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.020","120","80","2","2","0.000","2","122","4","4","2","1","0.03","2254480","34","9045","12447","9.07762","9.17883",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","180.050","2030","2020","","","","","","","","","","183.22","2948376","28071","337936515","344527962","640.297972","681.53689","","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","","true","true","SwimmingPool-2.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","0.10","2893124","17","351","477","6.667","7.016","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","cs_repetitions-4-unfolded.pnml","117","176","624","0","tg,bs,hf","0.070","117","176","","","","","","","","","","","","869","192776","216445","60.3352","64.607","","","","","","",
"statistics","done","","bfs","sat-like","","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.040","140","128","20","20","0.000","4","163","20","59","20","1","0.14","2890616","520","63249","77399","48.6418","53.7687","163","731","564","16","2616",
"performance","ootime","noresponse","chain","sat-like","","true","true","BridgeAndVehicles-V50-P50-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","14.270","128","1328","","","","","","","","","","","","8842","29492284","30052470","199.44675","206.55662","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","30.050","2127","1674","","","","","","","","","","33.37","2973936","1715","3940573","5347040","156.759944","166.364552","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","neoelection-7.unf.pnml","7128","14112","81968","0","tg,bs,hf","","","","","","","","","","","","","","","97876","933055714","960957326","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","simple_lbs-15.pnml","149","1280","8988","0","tg,bs,hf","15.270","149","1280","","","","","","","","","","","","9585","37063912","37968784","192.61788","200.01439","","","","","","",
"performance","done","","chain-prev","sat-like","","true","true","Kanban-20.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","586","586","9.070","805422366595","5516","5970","5040","1532916","20","9.08","3075472","34","777","982","5.764","6.024",
"statistics","ootime","noresponse","chain-prev","sat-like","","true","true","Kanban-200.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.030","192","96","","","","","","","","","","0.05","2400740","39","12453","15318","10.2664","10.3321","","","","","","",
"performance","done","","bfs","sat-like","","true","true","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","3.790","830","800","3","3","0.070","2","834","4","7","3","1","4.26","2899452","5207","4677426","5386245","383.78508","424.11915",
"performance","error","boostperm","bfs-prev","sat-like","","true","true","eratosthenes-200.pnml","199","699","2097","0","tg,bs,hf","","","","","","","","","","","","","0.46","9356","2253","1201931","1336774","143.5601","155.4485","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","34","777","982","5.764","6.024","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","","true","true","philo_dyn-20-unfolded.pnml","540","17220","140780","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-LF-S04-J06-T08-unfolded.pnml","792","4268","28832","0","tg,bs,hf","318.810","792","4268","","","","","","","","","","","","32337","356920936","368169597","744.1310119","789.6398943","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","","true","true","sg-13-6-13.pnml","2301","2756","11024","0","tg,bs,hf","50.930","2301","2756","","","","","","","","","","","","851","3817098","4589180","107.710839","116.371739","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","33.710","629","1590","","","","","","","","","","","","10359","37610604","39700491","310.979399","341.080995","","","","","","",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","","true","true","unf-8x8-4stageSEN-01.pnml","168","592","3456","0","tg,bs,hf","1.950","168","592","1307989","1307989","160.980","52537","71327","6224","13547","9596","1","163.02","3017464","3155","3792638","3986841","102.2825","110.43093",
"statistics","ootime","noresponse","bfs-prev","sat-like","","true","true","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","34.610","629","1590","","","","","","","","","","","","10359","37610604","39700491","310.979399","341.080995","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","","true","true","2D8_gradient_10x10_150.pnml","100","684","1368","0","tg,bs,hf","0.260","100","684","","","","","","","","","","","","690","416815","452605","45.01069","47.83562","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","","true","true","RAS-C-3.pnml","18","12","48","0","tg,bs,hf","0.000","18","12","","","","","","","","","","0.01","726568","35","1376","1597","8.346","8.727","","","","","","",
"performance","done","","bfs-prev","sat-like","","true","true","Vasy2003.pnml","485","776","2809","485","tg,bs,hf","1.270","485","776","275036","275036","231.170","9.7947391476109e+21","55228","4038","2760","2694","1","232.60","3629712","3363","2204119","2325933","132.57034","157.78672",
"performance","ootime","noresponse","chain","sat-like","","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
