"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"statistics","done","","chain","sat-like","1","true","false","closed_system4.pnml","231","202","846","0","tg,bs,hf","0.080","231","202","29","29","0.010","2","247","6","107","29","1","0.21","2893772","366","66279","77742","23.19464","24.96889","247","404","504","6","6310",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","BridgeAndVehicles-V50-P50-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","1.840","128","1328","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","2D8_gradient_5x5_150.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","8132","8132","102.250","1.81260353423611e+29","264250","1695600","1674288","1652544","150","102.37","3321476","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.010","65","97","1697","1697","0.050","31745","657","407","275","260","1","0.06","2893596","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","hc3k4p4b12.pnml","1408","2400","9600","0","tg,bs,hf","0.680","1408","2400","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.120","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","true","false","CircularTrain-024.pnml","48","24","96","0","tg,bs,hf","0.000","48","24","3","3","0.000","2","55","8","12","3","2","0.01","1426876","","","","","",
"performance","done","","bfs","sat-like","1","true","false","Philosophers-200.pnml","1000","1000","3200","0","tg,bs,hf","0.100","1000","1000","5377","5377","6.620","2.65613988875875e+95","6375","6400","8802","5600","1","7.07","2941436","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.010","70","60","4","4","0.000","2","73","12","12","4","1","0.02","1069196","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.060","206","325","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","RAS-R-5.pnml","20","12","50","0","tg,bs,hf","0.000","20","12","2","2","0.000","2","23","6","6","2","1","0.00","802340","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","sg-8-4-8.pnml","896","1056","4224","0","tg,bs,hf","0.130","896","1056","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","1","true","false","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","5.790","250","2600","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.130","100","440","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.340","68","548","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","circadian_clock-000010.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","261","261","0.010","644204","118","824","464","1914","10","0.03","2891088","","","","","",
"performance","done","","bfs","sat-like","1","true","false","ring.pnml","139","87","410","0","tg,bs,hf","0.000","139","87","7","7","0.010","2","146","6","25","7","1","0.02","2504808","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","BridgeAndVehicles-V20-P20-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","0.920","78","968","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","database20UNFOLD.pnml","3260","3200","23200","0","tg,bs,hf","11.950","3260","3200","29","29","1.640","2","3262","4","460","29","1","19.19","3098964","","","","","",
"performance","done","","chain","sat-like","1","true","false","simple_lbs-2.pnml","32","45","252","0","tg,bs,hf","0.010","32","45","970","970","0.030","832","842","436","894","766","1","0.05","2893468","","","","","",
"performance","done","","chain","sat-like","1","true","false","RAS-C-10.pnml","60","40","174","0","tg,bs,hf","0.000","60","40","2","2","0.000","2","62","4","4","2","1","0.01","1456508","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","shared_memory-pt-20.pnml","461","820","3200","0","tg,bs,hf","0.380","461","820","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","Philosophers-5.pnml","25","25","80","0","tg,bs,hf","0.000","25","25","124","124","0.000","243","135","160","222","140","1","0.00","2858488","","","","","",
"statistics","done","","bfs","sat-like","1","true","false","Kanban-20.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","700","700","8.550","805422366595","5516","5970","5040","1532916","20","8.73","3044796","34","777","982","5.764","6.024","71576","6086591","1304726","3823","3535424",
"performance","done","","bfs-prev","sat-like","1","true","false","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.100","1536","768","3","3","0.200","2","1544","8","12","3","2","0.76","2892940","","","","","",
"performance","done","","chain","sat-like","1","true","false","CircularTrain-192.pnml","384","192","768","0","tg,bs,hf","0.010","384","192","2","2","0.010","2","390","8","8","2","2","0.05","2702796","","","","","",
"statistics","done","","bfs","sat-like","1","true","false","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","281","281","0.050","2501413200","1437","1505","1365","2048","10","0.14","2893288","27","736","983","5.637","5.834","1447","59837","16990","766","51981",
"performance","done","","bfs-prev","sat-like","1","true","false","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","435","435","1.850","3018036","51239","12300","8300","47397","120","1.90","2931056","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","dekker-15.pnml","75","255","1830","0","tg,bs,hf","0.040","75","255","11821","11821","24.690","278528","174024","2820","3229","738630","1","24.82","2957520","","","","","",
"performance","done","","bfs","sat-like","1","true","false","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.010","100","156","19673","19673","3.100","19742","7392","678","1274","781","1","3.12","2896336","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.010","50","84","89034","89034","46.170","16098428","81711","912","920","576","1","46.22","3410272","","","","","",
"performance","error","boostperm","chain-prev","sat-like","1","true","false","neoelection-5.unf.pnml","3090","4674","27162","0","tg,bs,hf","","","","","","","","","","","","","11.09","82260","","","","","","","","","","","",
"statistics","done","","bfs","sat-like","1","true","false","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.410","500","500","2677","2677","1.730","5.15377520732011e+47","3178","3200","4402","2800","1","2.35","2907868","43","53295","72532","12.915","13.061","3178","638327","55307","524","725526",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","raft_06.pnml","188","332","1231","188","tg,bs,hf","0.030","188","332","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","1","true","false","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","3.540","1520","1020","","","","","","","","","","4.24","2910444","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.470","1966","356","105","105","0.570","1","1966","0","2309","105","13","1.56","2922864","","","","","",
"statistics","done","","bfs","sat-like","1","true","false","RAS-C-50.pnml","300","200","894","0","tg,bs,hf","0.130","300","200","2","2","0.000","2","302","4","4","2","1","0.24","2788804","34","23085","31977","9.246055","9.321878","302","601","603","4","600",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","20-10_phaseVariation.pnml","1202","13457","93395","0","tg,bs,hf","208.860","1202","13457","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","1","true","false","railroad-020-pt.pnml","218","506","2968","0","tg,bs,hf","","","","","","","","","","","","","0.25","10184","","","","","","","","","","","",
"statistics","done","","chain","sat-like","1","true","false","raft_04.pnml","88","160","563","88","tg,bs,hf","0.040","88","160","482815","482815","19.970","2965858466581","6613","745","548","548","1","20.33","2949448","575","121201","135332","44","47.044","9300","17704001","1207740","204","11859339",
"performance","done","","chain-prev","sat-like","1","true","false","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.010","50","84","87144","87144","31.000","16098428","81711","912","920","576","1","31.04","3133788","","","","","",
"statistics","ootime","noresponse","chain","sat-like","1","true","false","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","17","526","725","6.696","6.919","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","QCertifProtocol_06-unfold.pnml","270","116","659","0","tg,bs,hf","0.020","270","116","12","12","0.010","2","273","6","45","12","3","0.06","2870840","","","","","",
"performance","done","","bfs","sat-like","1","true","false","SafeBus-03-unfolded.pnml","57","91","541","0","tg,bs,hf","0.010","57","91","7129","7129","1.090","4650","5117","812","1668","1592","1","1.11","2894340","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","true","false","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.160","900","6844","256362","256362","251.970","1.00995211163134e+23","59290","581740","526988","451704","10","255.14","3882760","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","1","true","false","ProductionCell.pnml","176","134","513","176","tg,bs,hf","0.010","176","134","","","","","","","","","","0.05","2892132","","","","","","","","","","","",
"statistics","done","","bfs","sat-like","1","true","false","echo-d2r19.pnml","3455","2730","15940","0","tg,bs,hf","112.080","3455","2730","1478","1478","5.790","4","4196","36","8574","1474","1","122.33","3098956","2066","8867991","11531699","193.402621","205.055501","4196","13025","12077","26","3791984",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","Peterson-5.pnml","834","1242","3828","0","tg,bs,hf","0.340","834","1242","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","MAPK-80.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","true","false","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","998","998","0.010","110","275","288","462","254","1","0.02","2832088","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","sg-4-2-4.pnml","240","272","1088","0","tg,bs,hf","0.020","240","272","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","1","true","false","neoelection-8.unf.pnml","10062","22266","129195","0","tg,bs,hf","","","","","","","","","","","","","444.55","590840","","","","","","","","","","","",
"performance","oomem","regroup","chain-prev","sat-like","1","true","false","shared_memory-pt-200.pnml","40601","80200","320000","0","","","","","","","","","","","","","21.45","4666252","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.130","1600","12324","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.520","1019","850","564","564","0.210","4","1793","54","3982","549","1","1.14","2918348","","","","","",
"performance","done","","chain","sat-like","1","true","false","erk-000010.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","171","171","0.020","47047","396","1175","979","4411","10","0.04","2891064","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","1","true","false","planning.pnml","126","128","652","0","tg,bs,hf","","","","","","","","","","","","","0.01","4180","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","121.760","1026","10461","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","1","true","false","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","","","","","","","","","","","","","","","37282","557637012","559908164","186.3242474","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","parking_8_32.pnml","737","993","2993","737","tg,bs,hf","0.190","737","993","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.500","830","800","3","3","0.080","2","834","4","7","3","1","0.92","2913504","","","","","",
"performance","done","","chain","sat-like","1","true","false","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.440","1966","356","105","105","0.510","1","1966","0","2309","105","13","1.47","2922860","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","lamport_fmea-2.pnml","69","96","402","0","tg,bs,hf","0.000","69","96","2052","2052","0.100","380","888","344","723","409","1","0.13","2893776","","","","","",
"performance","done","","chain","sat-like","1","true","false","CircularTrain-012.pnml","24","12","48","0","tg,bs,hf","0.000","24","12","4","4","0.000","2","34","8","16","4","2","0.01","1150268","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","45","45","0.000","13","27","68","79","43","1","0.00","1838384","","","","","",
"performance","sigsegfault","sendinfo","bfs","sat-like","1","true","false","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.670","1445","1190","","","","","","","","","","2.73","2934644","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.590","1019","850","564","564","0.480","4","1793","54","3982","549","1","1.49","2918356","","","","","",
"statistics","done","","chain-prev","sat-like","1","true","false","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.010","58","81","57540","57540","9.670","134074721","9074","1092","1407","1206","3","9.89","2926788","365","38112","43871","29.4205","31.7167","10411","6038841","884695","267","5603285",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","sg-13-6-13.pnml","2301","2756","11024","0","tg,bs,hf","0.690","2301","2756","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","5292","5292","4.310","42734935","11992","2999","2744","4011","5","4.33","2938608","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","171","171","0.010","2895018","432","580","525","543","5","0.01","2876852","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","parking_4_16.pnml","305","433","1289","305","tg,bs,hf","0.040","305","433","12817","12817","6.390","8.44047078123232e+21","10554","1838","1235","1178","1","6.45","2922408","","","","","",
"performance","done","","bfs","sat-like","1","true","false","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","20","20","0.000","4","50","16","38","16","1","0.02","2197072","","","","","",
"performance","done","","chain","sat-like","1","true","false","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.000","86","56","8","8","0.000","2","93","10","28","8","1","0.01","2189320","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","7.350","302","3137","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","SafeBus-06-unfolded.pnml","144","451","2968","0","tg,bs,hf","0.130","144","451","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","BridgeAndVehicles-V20-P20-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","0.930","78","968","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","2D8_gradient_10x10_10.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","14690","14690","3.290","42634215112710","6490","58140","52668","45144","10","3.36","2919692","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.130","100","440","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","angiogenesis-10.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","10509","10509","227.570","822645885495","138328","9424","8132","21446","10","227.61","3840688","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","9.020","441","8421","1811788","1811788","248.540","24466267459","35043","11880","65811","43873","1","259.11","3332716","","","","","",
"statistics","done","","chain-prev","sat-like","1","true","false","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","32.570","2127","1674","954","954","1.000","4","2657","36","5298","920","1","35.16","2973544","1715","3940573","5347040","156.759944","166.364552","2657","7294","11948","24","1499317",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","circadian_clock-100000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","BridgeAndVehicles-V20-P10-N50-unfolded.pnml","108","2228","17190","0","tg,bs,hf","6.060","108","2228","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","true","false","CircularTrain-096.pnml","192","96","384","0","tg,bs,hf","0.010","192","96","2","2","0.010","2","197","8","8","2","2","0.02","2359596","","","","","",
"performance","done","","bfs","sat-like","1","true","false","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","281","281","0.030","2501413200","1437","1505","1365","2048","10","0.04","2893232","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","295","295","0.410","629391","17629","5800","3940","15867","80","0.43","2901304","","","","","",
"performance","sigsegfault","sendinfo","chain","sat-like","1","true","false","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.030","265","206","","","","","","","","","","0.08","2737760","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","1","true","false","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","0.51","2903328","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","FMS-500.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","103","103","0.010","3444","123","205","203","140","3","0.02","2844080","","","","","",
"performance","done","","chain","sat-like","1","true","false","distributeur-01-unfolded-02.pnml","24","72","440","0","tg,bs,hf","0.010","24","72","445","445","0.000","1024","45","296","826","518","1","0.03","2873552","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","1","true","false","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","8.550","400","2964","","","","","","","","","","","","1261","3808882","4068552","87.782393","92.746572","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","13","13","0.000","4","123","12","56","13","3","0.01","2599136","","","","","",
"performance","oomem","regroup","bfs","sat-like","1","true","false","shared_memory-pt-200.pnml","40601","80200","320000","0","","","","","","","","","","","","","21.03","4655724","","","","","","","","","","","",
"statistics","ootime","noresponse","chain","sat-like","1","true","false","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","79.930","900","6844","","","","","","","","","","","","1820","13356953","14274069","136.233016","143.0314","","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","645","645","4.870","14728441","155154","26550","17840","146692","180","4.93","3038444","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","EnergyBus.pnml","157","4430","63389","157","tg,bs,hf","120.180","157","4430","174261","174261","102.650","2131836945601","26240","65401","71072","901848","1","223.48","3067548","","","","","",
"performance","done","","bfs-prev","sat-like","1","true","false","rwmutex-r10w2000.pnml","4030","4020","48060","0","tg,bs,hf","95.150","4030","4020","4","4","2.360","2","4033","12","12","4","1","107.89","3127364","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","unf-8x8-4stageSEN-02.pnml","168","592","3456","0","tg,bs,hf","0.230","168","592","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","circadian_clock-010000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","rwmutex-r20w10.pnml","80","60","560","0","tg,bs,hf","0.000","80","60","4","4","0.000","2","83","12","12","4","1","0.02","2126000","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","sg-13-6-13.pnml","2301","2756","11024","0","tg,bs,hf","0.740","2301","2756","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","raft_07.pnml","253","442","1664","253","tg,bs,hf","0.060","253","442","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","true","false","HouseConstruction-005.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","78","78","0.020","8602","1261","420","361","463","5","0.02","2887060","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","3.280","1311","2300","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","PolyORB-LF-S06-J04-T08-unfolded.pnml","810","14014","118428","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","1","true","false","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","","43.89","165464","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","parking_8_64.pnml","1185","1697","5073","1185","tg,bs,hf","0.490","1185","1697","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","soli1.pnml","66","76","456","0","tg,bs,hf","0.010","66","76","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","2D8_gradient_10x10_10.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","14690","14690","3.070","42634215112710","6490","58140","52668","45144","10","3.13","2909420","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","2D8_gradient_5x5_250.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","1","true","false","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.010","30","84","872","872","0.040","325","602","516","1698","1743","1","0.07","2894268","","","","","",
"performance","done","","chain-prev","sat-like","1","true","false","closed_system3.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","29","29","0.000","2","247","6","107","29","1","0.04","2840328","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","1","true","false","closed_system3.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","","","","","","","","","","0.04","2858764","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","raft_07.pnml","253","442","1664","253","tg,bs,hf","0.070","253","442","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","2.920","629","1590","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","1","true","false","closed_system4.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","29","29","0.020","2","247","6","107","29","1","0.05","2875140","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","1.660","128","1328","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","HouseConstruction-200.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","sigsegfault","sendinfo","chain-prev","sat-like","1","true","false","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","7.09","3036452","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","1","true","false","sg-10-5-10.pnml","1380","1640","6560","0","tg,bs,hf","0.280","1380","1640","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","1","true","false","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","3.990","188","2108","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","1","true","false","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.010","14","65","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","1","true","false","2-100_phaseVariation.pnml","14","65","443","0","tg,bs,hf","0.000","14","65","","","","","","","","","","","","","","","","","","","","","","",
