"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","done","","chain-prev","sat-like","30","true","true","RAS-C-50.pnml","300","200","894","0","tg,bs,hf","0.010","300","200","980","980","0.220","4.87175380081244e+28","2669","1788","3116","2636","0.28","2899736",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","2.280","349","1210","","","","","","","","","1793.13","3849512","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","Philosophers-50.pnml","250","250","800","0","tg,bs,hf","0.010","250","250","737","737","0.110","7.17897987691853e+23","1575","1600","2202","1400","0.16","2894136",
"performance","done","","bfs-prev","sat-like","30","true","true","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.030","600","400","7980","7980","3.580","1.41951197160194e+57","5369","3588","6266","5336","3.72","2960220",
"performance","done","","chain","sat-like","30","true","true","sg-2-1-2.pnml","68","72","288","0","tg,bs,hf","0.000","68","72","1500","1500","1.980","2085423232578","5924","2936","2704","3616","1.98","2901368",
"performance","error","boostperm","bfs-prev","sat-like","30","true","true","railroad-100-pt.pnml","1018","10506","62728","0","tg,bs,hf","","","","","","","","","","","","153.04","128216","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-LF-S06-J04-T04-unfolded.pnml","454","6994","59152","0","tg,bs,hf","158.500","454","6994","","","","","","","","","1794.92","3712116","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.070","217","420","","","","","","","","","1796.65","3549464","","","","","","",
"statistics","done","","bfs-prev","sat-like","30","true","true","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.760","230","220","1352","1352","0.480","1124","883","4920","6922","205060","1.46","2464968","883","3509","7181","298","210510","111524",
"performance","oomem","mddtable","bfs-prev","sat-like","30","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.770","3806","506","","","","","","","","","292.30","3970188","","","","","","",
"statistics","done","","chain-prev","sat-like","30","true","true","ring.pnml","139","87","410","0","tg,bs,hf","0.030","139","87","7167","7167","5.050","902651904000","4834","772","1081","751","5.38","2914036","8458","183913","1026016","267","5621020","5992475",
"performance","done","","bfs-prev","sat-like","30","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","2331","2331","0.070","31745","657","407","275","260","0.08","2891176",
"performance","ootime","explore","chain","sat-like","30","true","true","BridgeAndVehicles-V80-P20-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","116.000","228","8588","","","","","","","","","1796.80","3131424","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","425.730","1681","65641","","","","","","","","","1794.00","4064276","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","BridgeAndVehicles-V80-P20-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.490","188","2108","","","","","","","","","1782.67","3970204","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","lamport_fmea-8.pnml","315","666","2934","0","tg,bs,hf","0.170","315","666","","","","","","","","","1792.08","3834192","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-LF-S06-J06-T06-unfolded.pnml","700","10740","89778","0","tg,bs,hf","692.790","700","10740","","","","","","","","","1796.23","3272636","","","","","","",
"performance","done","","chain","sat-like","30","true","true","raft_02.pnml","28","52","159","28","tg,bs,hf","0.000","28","52","416","416","0.020","7381","213","211","156","156","0.02","2573656",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","2D8_gradient_30x30_50.pnml","900","6844","13688","0","tg,bs,hf","1.130","900","6844","","","","","","","","","1795.48","3977656","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","closed_system5.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","18208","18208","4.090","1657242","10287","1446","1944","1053","4.12","2896368",
"performance","ootime","explore","bfs","sat-like","30","true","true","echo-d4r3.pnml","1019","850","6340","0","tg,bs,hf","0.660","1019","850","","","","","","","","","1797.22","3415404","","","","","","",
"statistics","done","","chain-prev","sat-like","30","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.400","500","500","1477","1477","0.530","5.15377520732011e+47","3178","3200","4402","2800","1.25","2900492","3178","6300","86504","524","484887","566262",
"performance","done","","bfs","sat-like","30","true","true","Philosophers-2000.pnml","10000","10000","32000","0","tg,bs,hf","7.540","10000","10000","94708","94708","552.500","1.74787125172265161e+954","66773","64000","88468","56000","592.72","4519564",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-LF-S06-J06-T08-unfolded.pnml","894","14334","119772","0","tg,bs,hf","1214.560","894","14334","","","","","","","","","1792.29","3231228","","","","","","",
"performance","done","","chain","sat-like","30","true","true","lamport_fmea-2.pnml","69","96","402","0","tg,bs,hf","0.010","69","96","1027","1027","0.060","380","888","344","723","409","0.07","2891296",
"performance","done","","chain-prev","sat-like","30","true","true","SwimmingPool-2.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","308","308","3.500","3408031","62174","6035","4735","35247","3.52","2896388",
"statistics","done","","chain","sat-like","30","true","true","RAS-R-20.pnml","80","42","200","0","tg,bs,hf","0.010","80","42","4080","4080","0.140","11534336","271","400","518","316","0.37","2892004","625","1496","25647","62","222726","254975",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-NT-S05-J30-unfolded.pnml","489","1400","9764","0","tg,bs,hf","2.290","489","1400","","","","","","","","","1795.26","3248032","","","","","","",
"performance","done","","chain","sat-like","30","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","18","18","0.000","8","19","40","50","28","0.01","1061692",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","30","true","true","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","38.32","158672","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.850","1992","3096","","","","","","","","","1797.41","3049208","","","","","","",
"statistics","ootime","explore","bfs","sat-like","30","true","true","PolyORB-LF-S04-J04-T08-unfolded.pnml","712","4012","27744","0","tg,bs,hf","410.060","712","4012","","","","","","","","","1795.73","3188948","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","CircularTrain-192.pnml","384","192","768","0","tg,bs,hf","0.010","384","192","115542","115542","183.430","4.270230527943e+43","65770","1792","2195","1856","183.49","3191912",
"statistics","done","","bfs","sat-like","30","true","true","ring.pnml","139","87","410","0","tg,bs,hf","0.030","139","87","9270","9270","3.430","902651904000","4834","772","1081","751","3.75","2907884","8538","132963","324395","265","6282971","6374951",
"performance","done","","bfs-prev","sat-like","30","true","true","IOTP_c12m10p15d17.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","16717","16717","992.910","92677131972792","1489974","9674","8137","11839","993.28","3940148",
"performance","ootime","explore","chain","sat-like","30","true","true","echo-d2r15.pnml","2127","1674","9700","0","tg,bs,hf","0.650","2127","1674","","","","","","","","","1774.41","3966092","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","Peterson-3.pnml","244","332","1016","0","tg,bs,hf","0.030","244","332","197754","197754","109.810","3407946","98600","1768","2290","1608","109.92","3087128",
"performance","done","","bfs-prev","sat-like","30","true","true","TokenRing-20-unfolded.pnml","441","8421","33684","0","tg,bs,hf","10.780","441","8421","1549622","1549622","864.020","24466267459","35043","11880","65811","43873","876.45","3234056",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_40x40_10.pnml","1600","12324","24648","0","tg,bs,hf","3.330","1600","12324","","","","","","","","","1794.70","3454100","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.040","174","318","35402","35402","369.050","530682432","700860","1670","2840","2015","369.36","3481012",
"performance","ootime","explore","chain","sat-like","30","true","true","dekker-20.pnml","100","440","3240","0","tg,bs,hf","0.160","100","440","","","","","","","","","1797.41","3043128","","","","","","",
"performance","done","","chain","sat-like","30","true","true","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","0.280","400","2964","28912","28912","47.000","3.23081977575776e+19","26290","251940","228228","195624","47.65","3067288",
"performance","done","","chain","sat-like","30","true","true","rwmutex-r10w50.pnml","130","120","1260","0","tg,bs,hf","0.060","130","120","346","346","0.230","1074","2614","2520","3472","102560","0.30","2892588",
"performance","done","","chain-prev","sat-like","30","true","true","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.030","500","500","1477","1477","0.420","5.15377520732011e+47","3178","3200","4402","2800","0.55","2900280",
"performance","oomem","mddtable","chain","sat-like","30","true","true","raft_09.pnml","413","710","2728","413","tg,bs,hf","0.190","413","710","","","","","","","","","1040.35","3946212","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","FMS-500.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1794.16","3937264","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","2.520","349","1210","","","","","","","","","1795.99","3944384","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","rwmutex-r20w10.pnml","80","60","560","0","tg,bs,hf","0.000","80","60","166","166","16.530","1048586","1608","1120","1550","20971660","16.55","2891556",
"performance","done","","bfs","sat-like","30","true","true","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","3024","3024","1.030","131128140","1540","12240","11088","9504","1.03","2894568",
"performance","ootime","explore","chain","sat-like","30","true","true","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","35.770","168","5408","","","","","","","","","1797.22","3052884","","","","","","",
"performance","done","","chain","sat-like","30","true","true","Vasy2003.pnml","485","776","2809","485","tg,bs,hf","0.240","485","776","49870","49870","86.830","9.7947391476109e+21","55228","4038","2760","2694","87.25","2979928",
"performance","sigsegfault","sendinfo","bfs","sat-like","30","true","true","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","39.18","158672","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","30","true","true","raft_10.pnml","508","868","3359","508","tg,bs,hf","0.320","508","868","","","","","","","","","856.46","3947528","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","765.040","854","12340","","","","","","","","","1796.85","3221008","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1791.01","3939184","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","echo-d3r3.pnml","265","206","1252","0","tg,bs,hf","0.030","265","206","","","","","","","","","1795.21","3943476","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","TokenRing-40-unfolded.pnml","1681","65641","262564","0","tg,bs,hf","452.930","1681","65641","","","","","","","","","1778.00","4006644","","","","","","",
"performance","done","","chain","sat-like","30","true","true","lamport_fmea-2.pnml","69","96","402","0","tg,bs,hf","0.000","69","96","1027","1027","0.080","380","888","344","723","409","0.09","2299392",
"performance","done","","chain","sat-like","30","true","true","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.010","111","45","2233","2233","1.190","354176","7062","1490","1404","754","1.21","2894596",
"performance","done","","chain","sat-like","30","true","true","HouseConstruction-002.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","198","198","0.010","1501","349","248","248","208","0.02","607676",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","1782.01","3940316","","","","","","",
"performance","done","","chain","sat-like","30","true","true","BridgeAndVehicles-V04-P05-N02-unfolded.pnml","28","52","326","0","tg,bs,hf","0.010","28","52","884","884","0.680","10658","5199","719","1449","2430","0.70","2731460",
"performance","done","","chain-prev","sat-like","30","true","true","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","588","588","92.530","164385221","718489","22570","17550","254887","92.70","2966248",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_50x50_100.pnml","2500","19404","38808","0","tg,bs,hf","7.190","2500","19404","","","","","","","","","1796.60","4024480","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.010","263","139","445","445","0.100","15546","881","499","971","441","0.14","2893384",
"performance","ootime","explore","chain","sat-like","30","true","true","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","1.850","128","1328","","","","","","","","","1795.84","3833776","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","30","true","true","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","0.02","92","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","simple_lbs-10.pnml","104","605","4148","0","tg,bs,hf","0.440","104","605","107119","107119","1015.380","406034376","406884","4532","12499","15910","1016.01","3524836",
"performance","error","boostperm","chain","sat-like","30","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","0.00","88","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","sg-8-4-8.pnml","896","1056","4224","0","tg,bs,hf","0.160","896","1056","","","","","","","","","1792.55","3951612","","","","","","",
"performance","done","","chain","sat-like","30","true","true","SafeBus-03-unfolded.pnml","57","91","541","0","tg,bs,hf","0.000","57","91","2100","2100","0.530","4650","5117","812","1668","1592","0.54","2890212",
"statistics","done","","bfs","sat-like","30","true","true","IOTP_c1m1p1d1.pnml","111","45","224","0","tg,bs,hf","0.010","111","45","1380","1380","0.090","204","629","446","568","177","0.30","1677052","728","4080","7476","181","83245","135792",
"performance","done","","bfs-prev","sat-like","30","true","true","raft_04.pnml","88","160","563","88","tg,bs,hf","0.010","88","160","3975","3975","1.230","2965858466581","6613","745","548","548","1.25","2903688",
"performance","done","","chain-prev","sat-like","30","true","true","Kanban-5.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","272","272","0.040","2546432","316","630","540","4116","0.05","2663308",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1786.48","3939872","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","galloc_res-3.pnml","33","4791","38652","0","tg,bs,hf","50.430","33","4791","","","","","","","","","1787.82","4017248","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.180","230","220","1352","1352","0.470","1124","883","4920","6922","205060","0.68","2894876",
"performance","ootime","explore","bfs","sat-like","30","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.310","68","548","","","","","","","","","1794.81","3834368","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","cs_repetitions-3-unfolded.pnml","58","81","279","0","tg,bs,hf","0.000","58","81","2556","2556","4.990","134074721","9074","1092","1407","1206","5.01","2926272",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1789.84","3939756","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","unf-8x8-4stageSEN-05.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","1769.31","3946580","","","","","","",
"performance","ootime","regroup","chain","sat-like","30","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","1796.95","1047536","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.370","77","677","","","","","","","","","1776.50","3947128","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","unf-8x8-4stageSEN-02.pnml","168","592","3456","0","tg,bs,hf","0.240","168","592","","","","","","","","","1768.42","3944172","","","","","","",
"statistics","done","","chain-prev","sat-like","30","true","true","RAS-C-15.pnml","90","60","264","0","tg,bs,hf","0.020","90","60","280","280","0.040","578878464","768","528","908","746","0.26","2892388","768","1532","10502","100","43576","51862",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.000","66","76","","","","","","","","","1773.87","3940140","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","5-10_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.360","77","677","15094","15094","84.350","476429500890","33465","27556","41685","161242","84.78","3564140",
"performance","ootime","explore","chain","sat-like","30","true","true","hc4k3p3b12.pnml","2457","5400","21600","0","tg,bs,hf","3.680","2457","5400","","","","","","","","","1791.19","4025020","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","1.820","128","1328","","","","","","","","","1796.05","3873280","","","","","","",
"performance","oomem","mddtable","chain","sat-like","30","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.230","168","592","","","","","","","","","279.94","3946600","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","30","true","true","eratosthenes-500.pnml","499","2191","6573","0","tg,bs,hf","","","","","","","","","","","","0.93","20740","","","","","","",
"statistics","ootime","explore","chain-prev","sat-like","30","true","true","MAPK-320.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","","","","","","","","","1782.27","3939580","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","30","true","true","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.760","3806","506","","","","","","","","","468.63","3970176","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","30","true","true","eratosthenes-200.pnml","199","699","2097","0","tg,bs,hf","","","","","","","","","","","","0.10","8376","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","TokenRing-30-unfolded.pnml","961","27931","111724","0","tg,bs,hf","86.610","961","27931","","","","","","","","","1795.73","3600344","","","","","","",
"performance","ootime","regroup","bfs-prev","sat-like","30","true","true","ARMCacheCoherence.pnml","87","33676","246935","87","tg,bs,hf","","","","","","","","","","","","1797.91","387228","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","RAS-R-2.pnml","8","6","20","0","tg,bs,hf","0.000","8","6","18","18","0.000","8","19","40","50","28","0.00","1237828",
"performance","done","","bfs","sat-like","30","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.010","140","128","3596","3596","33.270","4717886881","394610","832","1281","1024","33.41","2927008",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","0.730","614","1242","","","","","","","","","1796.86","3445384","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","30","true","true","neoelection-5.unf.pnml","3090","4674","27162","0","tg,bs,hf","","","","","","","","","","","","10.12","79532","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","30","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","268.54","3946604","","","","","","",
"performance","done","","bfs","sat-like","30","true","true","RAS-C-3.pnml","18","12","48","0","tg,bs,hf","0.000","18","12","156","156","0.000","92","55","96","132","98","0.01","2642964",
"performance","done","","bfs-prev","sat-like","30","true","true","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.180","230","220","1352","1352","0.490","1124","883","4920","6922","205060","0.71","2895220",
"performance","ootime","explore","chain","sat-like","30","true","true","circadian_clock-001000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","1780.73","3941476","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1795.50","3939888","","","","","","",
"performance","oomem","mddtable","chain","sat-like","30","true","true","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","6.080","250","2600","","","","","","","","","1646.75","3872688","","","","","","",
"performance","oomem","cache","bfs","sat-like","30","true","true","Philosophers-5000.pnml","25000","25000","80000","0","tg,bs,hf","42.830","25000","25000","","","","","","","","","54.05","3252008","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1781.70","3941116","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","30","true","true","soli2.pnml","74","92","552","0","tg,bs,hf","0.010","74","92","","","","","","","","","877.78","3940392","","","","","","",
"performance","done","","chain","sat-like","30","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","127","127","0.010","59049","295","320","441","280","0.02","2889088",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","SwimmingPool-7.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1780.85","3941064","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1795.41","3939188","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","30","true","true","10-10_phaseVariation.pnml","302","3137","21755","0","tg,bs,hf","7.920","302","3137","","","","","","","","","1010.44","3978732","","","","","","",
"performance","done","","chain","sat-like","30","true","true","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","864","864","0.300","131128140","1540","12240","11088","9504","0.32","2889756",
"statistics","ootime","regroup","bfs-prev","sat-like","30","true","true","dekker-200.pnml","1000","40400","320400","0","tg,bs,hf","","","","","","","","","","","","1797.21","597368","","","","","","",
"performance","error","badmodel","bfs","sat-like","30","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.00","80","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","SwimmingPool-6.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","868","868","951.620","1697442696","3229954","49605","38465","830927","952.50","3172360",
"performance","done","","bfs-prev","sat-like","30","true","true","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","56","56","0.000","20","33","60","76","44","0.00","1878928",
"performance","done","","bfs","sat-like","30","true","true","closed_system4.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","23072","23072","4.150","2409739","11055","1446","1944","1053","4.18","2898580",
"performance","ootime","explore","bfs-prev","sat-like","30","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1722.64","3941140","","","","","","",
"performance","ootime","explore","bfs","sat-like","30","true","true","PolyORB-NT-S10-J80-unfolded.pnml","1614","13500","119759","0","tg,bs,hf","1020.040","1614","13500","","","","","","","","","1794.94","3352348","","","","","","",
"performance","oomem","mddtable","chain","sat-like","30","true","true","unf-8x8-4stageSEN-50.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","241.50","3946596","","","","","","",
"performance","ootime","explore","chain","sat-like","30","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.100","735","570","","","","","","","","","1794.42","3945544","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","224","224","0.080","7424","631","258","338","260","0.08","2888788",
"performance","done","","bfs-prev","sat-like","30","true","true","RAS-R-5.pnml","20","12","50","0","tg,bs,hf","0.000","20","12","192","192","0.000","112","61","100","128","76","0.00","2515996",
"performance","done","","bfs","sat-like","30","true","true","RAS-C-5.pnml","30","20","84","0","tg,bs,hf","0.000","30","20","380","380","0.020","1200","228","168","278","206","0.03","2889016",
"performance","done","","chain-prev","sat-like","30","true","true","database2UNFOLD.pnml","38","32","88","0","tg,bs,hf","0.000","38","32","238","238","0.000","153","170","176","227","128","0.02","2589844",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","echo-d2r9.pnml","735","570","3220","0","tg,bs,hf","0.100","735","570","","","","","","","","","1790.41","3947108","","","","","","",
"statistics","done","","chain","sat-like","30","true","true","lamport_fmea-2.pnml","69","96","402","0","tg,bs,hf","0.020","69","96","1027","1027","0.080","380","888","344","723","409","0.31","2891564","904","6335","8391","103","57019","172273",
"performance","done","","chain-prev","sat-like","30","true","true","IBM703.pnml","262","284","572","0","tg,bs,hf","0.010","262","284","4071","4071","0.310","8370","1192","1144","1432","860","0.35","2893908",
"performance","done","","bfs-prev","sat-like","30","true","true","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","2256","2256","3.580","1005927208","1166","1835","1540","67716","3.59","2929536",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","PolyORB-LF-S02-J06-T10-unfolded.pnml","844","1812","8302","0","tg,bs,hf","1.240","844","1812","","","","","","","","","1795.76","3924268","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","30","true","true","eratosthenes-010.pnml","9","8","24","0","tg,bs,hf","","","","","","","","","","","","0.00","84","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","IOTP_c5m4p3d2.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","4237","4237","3.390","17406024","18006","1977","1798","1180","3.40","2909992",
"performance","done","","chain-prev","sat-like","30","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.150","900","6844","64266","64266","329.070","1.00995211163134e+23","59290","581740","526988","451704","332.03","3981776",
"performance","ootime","explore","chain-prev","sat-like","30","true","true","sg-10-5-10.pnml","1380","1640","6560","0","tg,bs,hf","0.370","1380","1640","","","","","","","","","1781.76","3925180","","","","","","",
"performance","done","","chain-prev","sat-like","30","true","true","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","420","420","0.190","2501413200","1437","1505","1365","2048","0.20","2889164",
"performance","done","","chain","sat-like","30","true","true","Philosophers-10.pnml","50","50","160","0","tg,bs,hf","0.000","50","50","127","127","0.000","59049","295","320","441","280","0.01","2729332",
"performance","done","","chain","sat-like","30","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.160","900","6844","64266","64266","214.040","1.00995211163134e+23","59290","581740","526988","451704","217.01","3506544",
"performance","done","","chain-prev","sat-like","30","true","true","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.020","100","156","4198","4198","1.410","19742","7392","678","1274","781","1.44","2895292",
"performance","ootime","explore","chain","sat-like","30","true","true","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","911.320","664","12050","","","","","","","","","1795.86","3235404","","","","","","",
"performance","done","","bfs-prev","sat-like","30","true","true","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.010","86","56","1028","1028","0.090","1029","2427","446","614","549","0.11","2891476",
"performance","done","","chain","sat-like","30","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.000","120","80","380","380","0.030","406454747136","1049","708","1226","1016","0.04","2794596",
