"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","time","memory","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","explore","chain","sat-like","5","true","true","angiogenesis-20.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1795.53","3939584","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","14.460","618","3190","","","","","","","","","1794.22","3094192","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","soli2_counter.pnml","75","92","644","0","tg,bs,hf","0.020","75","92","","","","","","","","","1783.79","3940620","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","erk-010000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1792.08","3881196","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","6274","6274","68.320","2.70305727248432e+21","264627","86555","84885","765863","68.41","3811992",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","philo_dyn-20-unfolded.pnml","540","17220","140780","0","tg,bs,hf","1358.140","540","17220","","","","","","","","","1792.91","4209656","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","460","460","0.220","89621","6729","1705","1365","5327","0.22","2888796",
"statistics","ootime","explore","bfs-prev","sat-like","5","true","true","FMS-500.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","","","","","","","","","1757.58","3941444","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","true","RAS-R-20.pnml","80","42","200","0","tg,bs,hf","0.000","80","42","2429","2429","0.150","11534336","271","400","518","316","0.16","2892016",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","2D8_gradient_5x5_150.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","1786.79","3941948","","","","","","",
"statistics","ootime","explore","bfs-prev","sat-like","5","true","true","angiogenesis-25.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1768.26","3939696","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","6274","6274","67.850","2.70305727248432e+21","264627","86555","84885","765863","67.94","3810292",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","rwmutex-r500w10.pnml","1520","1020","13040","0","tg,bs,hf","4.460","1520","1020","","","","","","","","","1779.75","2934356","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","5","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1702.250","2702","30977","","","","","","","","","1796.13","1999524","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","RAS-C-20.pnml","120","80","354","0","tg,bs,hf","0.010","120","80","800","800","0.070","406454747136","1049","708","1226","1016","0.09","2892916",
"performance","error","badmodel","chain-prev","sat-like","5","true","true","parking_4_16.pnml","305","433","1289","","","","","","","","","","","","","","0.00","92","","","","","","",
"performance","done","","chain","sat-like","5","true","true","TokenRing-15-unfolded.pnml","256","3616","14464","0","tg,bs,hf","1.970","256","3616","2749047","2749047","81.380","35357924","12893","5610","28201","18893","83.80","2948768",
"performance","ootime","explore","chain","sat-like","5","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.820","1992","3096","","","","","","","","","1797.22","3036972","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","true","rwmutex-r10w10.pnml","50","40","300","0","tg,bs,hf","0.000","50","40","152","152","0.020","1034","432","600","804","20560","0.02","2889068",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","2D8_gradient_40x40_150.pnml","1600","12324","24648","0","tg,bs,hf","3.520","1600","12324","","","","","","","","","1786.87","4063252","","","","","","",
"performance","done","","chain","sat-like","5","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","1857","1857","0.030","31745","657","407","275","260","0.04","2870600",
"performance","error","boostperm","bfs","sat-like","5","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","0.00","92","","","","","","",
"performance","oomem","mddtable","bfs","sat-like","5","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","365.62","3946500","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","PolyORB-LF-S04-J04-T10-unfolded.pnml","870","5034","34774","0","tg,bs,hf","41.410","870","5034","","","","","","","","","1797.11","3087164","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","QCertifProtocol_06-unfold.pnml","270","116","659","0","tg,bs,hf","0.010","270","116","2569","2569","9.570","2271960","375519","1773","2343","11511","9.71","2905208",
"performance","oomem","mddtable","bfs","sat-like","5","true","true","unf-8x8-4stageSEN-10.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","1143.54","3946608","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","0.610","614","1242","","","","","","","","","1794.44","3415200","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","soli0_square5.pnml","50","84","456","0","tg,bs,hf","0.010","50","84","26310","26310","44.750","16098428","81711","912","920","576","44.79","3378976",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","1789.69","3944988","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","PolyORB-LF-S02-J06-T08-unfolded.pnml","690","1434","6564","0","tg,bs,hf","0.950","690","1434","","","","","","","","","1797.30","3139060","","","","","","",
"performance","error","badmodel","bfs-prev","sat-like","5","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","92","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","5.340","188","2108","","","","","","","","","1794.90","3970204","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","raft_08.pnml","328","568","2163","328","tg,bs,hf","0.110","328","568","","","","","","","","","1793.48","3945232","","","","","","",
"performance","done","","chain","sat-like","5","true","true","2D8_gradient_20x20_10.pnml","400","2964","5928","0","tg,bs,hf","0.280","400","2964","33724","33724","20.920","3.23081977575776e+19","26290","251940","228228","195624","21.56","2956700",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","PolyORB-NT-S10-J80-unfolded.pnml","1614","13500","119759","0","tg,bs,hf","1120.900","1614","13500","","","","","","","","","1795.30","3313444","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","2D8_gradient_5x5_150.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1787.32","3941940","","","","","","",
"performance","oomem","mddtable","chain","sat-like","5","true","true","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","1199.340","2702","30977","","","","","","","","","1284.97","2001508","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","124.770","1026","10461","","","","","","","","","1796.88","3270604","","","","","","",
"performance","error","badmodel","bfs-prev","sat-like","5","true","true","parking_4_32.pnml","529","785","2329","","","","","","","","","","","","","","0.01","92","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","soli0_counter_square5.pnml","51","84","540","0","tg,bs,hf","0.010","51","84","","","","","","","","","1788.23","3940316","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1797.10","3005388","","","","","","",
"performance","done","","chain","sat-like","5","true","true","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","153","153","0.000","3444","123","205","203","140","0.00","2556852",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","shared_memory-pt-20.pnml","461","820","3200","0","tg,bs,hf","0.500","461","820","","","","","","","","","1795.37","3158032","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","5","true","true","hc4k3p3b12.pnml","2457","5400","21600","0","tg,bs,hf","3.680","2457","5400","","","","","","","","","1781.72","4023464","","","","","","",
"performance","oomem","mddtable","bfs-prev","sat-like","5","true","true","database20UNFOLD.pnml","3260","3200","23200","0","tg,bs,hf","12.780","3260","3200","","","","","","","","","1331.78","4008156","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.010","263","139","624","624","0.160","15546","881","499","971","441","0.18","2893512",
"performance","done","","chain-prev","sat-like","5","true","true","Philosophers-500.pnml","2500","2500","8000","0","tg,bs,hf","0.520","2500","2500","10678","10678","10.740","3.636029179587e+238","16679","16000","22119","14000","13.18","3005124",
"performance","done","","chain","sat-like","5","true","true","database4UNFOLD.pnml","140","128","416","0","tg,bs,hf","0.010","140","128","3104","3104","24.800","4717886881","394610","832","1281","1024","24.91","2908556",
"performance","done","","chain","sat-like","5","true","true","RAS-R-50.pnml","200","102","500","0","tg,bs,hf","0.000","200","102","15953","15953","0.760","2.92733975779082e+16","691","1000","1298","796","0.79","2897360",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","2D8_gradient_40x40_50.pnml","1600","12324","24648","0","tg,bs,hf","3.490","1600","12324","","","","","","","","","1773.12","4064236","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1790.01","3939892","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","RAS-R-100.pnml","400","202","1000","0","tg,bs,hf","0.010","400","202","65938","65938","13.910","6.46501806116397e+31","1391","2000","2598","1596","13.97","2985868",
"performance","oomem","mddtable","chain-prev","sat-like","5","true","true","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.210","168","592","","","","","","","","","424.39","3946504","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","angiogenesis-50.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","1794.82","3939496","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","2D8_gradient_30x30_100.pnml","900","6844","13688","0","tg,bs,hf","1.140","900","6844","","","","","","","","","1796.39","3985932","","","","","","",
"performance","error","boostperm","chain-prev","sat-like","5","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","5.41","32364","","","","","","",
"performance","done","","chain","sat-like","5","true","true","TokenRing-10-unfolded.pnml","121","1111","4444","0","tg,bs,hf","0.280","121","1111","54993","54993","2.010","58905","3160","2040","8696","5838","2.40","2902400",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","3.270","1311","2300","","","","","","","","","1788.03","3969412","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","true","raft_03.pnml","53","98","328","53","tg,bs,hf","0.000","53","98","4672","4672","0.300","33819621","1270","434","320","320","0.31","2889536",
"performance","done","","chain","sat-like","5","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","276","276","0.150","89621","6729","1705","1365","5327","0.16","2888656",
"performance","done","","chain-prev","sat-like","5","true","true","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.130","900","6844","90474","90474","106.170","1.00995211163134e+23","59290","581740","526988","451704","109.10","3492108",
"performance","done","","chain-prev","sat-like","5","true","true","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.460","1966","356","14","14","0.050","2","2110","50","189","13","0.96","2922048",
"performance","done","","bfs-prev","sat-like","5","true","true","IBM703.pnml","262","284","572","0","tg,bs,hf","0.010","262","284","3006","3006","0.480","8370","1192","1144","1432","860","0.51","2894308",
"statistics","done","","chain-prev","sat-like","5","true","true","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","153","153","0.000","3444","123","205","203","140","0.19","2890744","125","382","1745","101","3125","3797",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","14.420","554","2998","","","","","","","","","1794.27","3990944","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","FMS-100.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","6274","6274","72.530","2.70305727248432e+21","264627","86555","84885","765863","72.62","3810288",
"performance","done","","chain-prev","sat-like","5","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1330","1330","0.030","278528","201","300","388","236","0.04","2889504",
"performance","done","","bfs-prev","sat-like","5","true","true","RAS-C-15.pnml","90","60","264","0","tg,bs,hf","0.000","90","60","597","597","0.030","578878464","768","528","908","746","0.04","2890260",
"performance","done","","chain","sat-like","5","true","true","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","276","276","0.160","89621","6729","1705","1365","5327","0.16","2888660",
"performance","ootime","explore","bfs","sat-like","5","true","true","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","1790.61","3834980","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","2D8_gradient_50x50_10.pnml","2500","19404","38808","0","tg,bs,hf","7.470","2500","19404","485484","485484","1643.520","2.6757434520944e+27","164890","1649340","1494108","1280664","1668.58","4232484",
"performance","done","","bfs-prev","sat-like","5","true","true","open_system_0.pnml","198","176","730","0","tg,bs,hf","0.010","198","176","14762","14762","2.360","2776936","3577","1250","1670","911","2.40","2900672",
"performance","done","","bfs","sat-like","5","true","true","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","54","54","0.000","13","27","68","79","43","0.01","1237768",
"statistics","done","","chain-prev","sat-like","5","true","true","closed_system1.pnml","231","202","846","0","tg,bs,hf","0.080","231","202","5200","5200","1.030","25632","4349","1158","1838","955","1.36","2896556","4841","32241","178735","239","922884","1298372",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","SwimmingPool-10.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1796.82","3451652","","","","","","",
"performance","error","badmodel","bfs-prev","sat-like","5","true","true","parking_8_32.pnml","737","993","2993","","","","","","","","","","","","","","0.02","92","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.350","68","548","229125","229125","1115.590","58718346","628778","11189","32941","160762","1116.17","3709572",
"statistics","ootime","explore","chain-prev","sat-like","5","true","true","2D8_gradient_5x5_200.pnml","25","144","288","0","tg,bs,hf","0.010","25","144","","","","","","","","","1788.28","3940000","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","true","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","995","995","0.010","110","275","288","462","254","0.03","2655492",
"performance","ootime","explore","bfs","sat-like","5","true","true","Peterson-6.pnml","1330","2030","6272","0","tg,bs,hf","0.740","1330","2030","","","","","","","","","1797.47","3273668","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","BridgeAndVehicles-V50-P20-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","38.750","168","5408","","","","","","","","","1794.13","3986784","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.010","263","139","624","624","0.170","15546","881","499","971","441","0.19","2893384",
"performance","ootime","explore","chain","sat-like","5","true","true","PolyORB-LF-S04-J06-T08-unfolded.pnml","792","4268","28832","0","tg,bs,hf","26.490","792","4268","","","","","","","","","1797.47","3085276","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","2D8_gradient_40x40_100.pnml","1600","12324","24648","0","tg,bs,hf","3.420","1600","12324","","","","","","","","","1786.51","4063232","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","soli1.pnml","66","76","456","0","tg,bs,hf","0.010","66","76","127458","127458","1786.470","187636299","4066413","912","912","608","1788.33","3927848",
"performance","done","","chain","sat-like","5","true","true","SwimmingPool-3.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","756","756","15.250","32209356","254594","12990","10130","111267","15.33","2925280",
"performance","done","","bfs-prev","sat-like","5","true","true","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.010","70","60","292","292","0.050","1044","1006","1080","1488","41060","0.06","2891500",
"performance","error","boostperm","chain-prev","sat-like","5","true","true","eratosthenes-050.pnml","49","108","324","0","tg,bs,hf","","","","","","","","","","","","0.01","92","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","dekker-50.pnml","250","2600","20100","0","tg,bs,hf","6.190","250","2600","","","","","","","","","1796.95","3123824","","","","","","",
"performance","error","boostperm","bfs-prev","sat-like","5","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","5.23","30596","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","true","railroad-010-pt.pnml","118","156","898","0","tg,bs,hf","","","","","","","","","","","","0.02","84","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","2110","2110","0.080","31745","657","407","275","260","0.08","2891088",
"performance","done","","chain","sat-like","5","true","true","IOTP_c3m3p3d3.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","1986","1986","1.050","354176","7062","1490","1404","754","1.06","2894516",
"performance","done","","bfs-prev","sat-like","5","true","true","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","532","532","0.030","7424","631","258","338","260","0.04","2888796",
"performance","done","","chain","sat-like","5","true","true","dekker-10.pnml","50","120","820","0","tg,bs,hf","0.010","50","120","1371","1371","0.430","6144","6624","1280","1454","15960","0.46","2889964",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","CircularTrain-384.pnml","768","384","1536","0","tg,bs,hf","0.030","768","384","","","","","","","","","1795.80","3945908","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","HouseConstruction-500.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","1782.78","3941432","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","2196","2196","1633.050","18089714521","15055089","109845","85025","2739487","1637.19","3941024",
"performance","ootime","regroup","chain-prev","sat-like","5","true","true","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","1795.10","456876","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","17.260","2030","2020","410802","410802","350.670","2024","8200","48120","68122","2050060","370.24","2986680",
"performance","error","boostperm","bfs-prev","sat-like","5","true","true","railroad-020-pt.pnml","218","506","2968","0","tg,bs,hf","","","","","","","","","","","","0.25","7632","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","2.340","349","1210","","","","","","","","","1794.82","3962016","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.790","1445","1190","","","","","","","","","1794.50","3955752","","","","","","",
"performance","done","","chain","sat-like","5","true","true","rwmutex-r10w20.pnml","70","60","540","0","tg,bs,hf","0.010","70","60","288","288","0.050","1044","1006","1080","1488","41060","0.06","2891496",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","PolyORB-NT-S10-J30-unfolded.pnml","664","12050","112559","0","tg,bs,hf","1015.180","664","12050","","","","","","","","","1796.61","3258144","","","","","","",
"statistics","ootime","regroup","bfs-prev","sat-like","5","true","true","galloc_res-5.pnml","75","56105","492760","0","tg,bs,hf","","","","","","","","","","","","1794.77","1047224","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","2D8_gradient_40x40_10.pnml","1600","12324","24648","0","tg,bs,hf","3.220","1600","12324","278610","278610","564.560","3.11621362935612e+25","105490","1047540","948948","813384","573.52","4066996",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","2D8_gradient_50x50_50.pnml","2500","19404","38808","0","tg,bs,hf","7.690","2500","19404","","","","","","","","","1762.40","4125624","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","TokenRing-30-unfolded.pnml","961","27931","111724","0","tg,bs,hf","90.830","961","27931","","","","","","","","","1793.48","3537140","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","true","eratosthenes-200.pnml","199","699","2097","0","tg,bs,hf","","","","","","","","","","","","0.10","8384","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","PolyORB-NT-S05-J80-unfolded.pnml","1189","2350","14464","0","tg,bs,hf","5.450","1189","2350","","","","","","","","","1796.91","3030672","","","","","","",
"performance","error","badmodel","bfs","sat-like","5","true","true","parking_8_64.pnml","1185","1697","5073","","","","","","","","","","","","","","0.02","80","","","","","","",
"performance","done","","chain","sat-like","5","true","true","QCertifProtocol_06-unfold.pnml","270","116","659","0","tg,bs,hf","0.010","270","116","2157","2157","11.950","2271960","375519","1773","2343","11511","12.09","2900916",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","BridgeAndVehicles-V50-P20-N20-unfolded.pnml","138","2348","18090","0","tg,bs,hf","5.390","138","2348","","","","","","","","","1795.62","3963616","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","lamport_fmea-5.pnml","174","318","1380","0","tg,bs,hf","0.040","174","318","229520","229520","840.570","530682432","700860","1670","2840","2015","840.84","3282344",
"performance","done","","bfs","sat-like","5","true","true","IOTP_c1m1p1d1.pnml","111","45","224","0","tg,bs,hf","0.000","111","45","775","775","0.060","204","629","446","568","177","0.07","2858808",
"statistics","done","","bfs-prev","sat-like","5","true","true","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1474","1474","0.060","278528","201","300","388","236","0.26","2891668","451","2962","21313","52","35729","49419",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","PolyORB-NT-S10-J40-unfolded.pnml","854","12340","113999","0","tg,bs,hf","1033.220","854","12340","","","","","","","","","1796.88","3327088","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","true","RAS-C-15.pnml","90","60","264","0","tg,bs,hf","0.000","90","60","597","597","0.050","578878464","768","528","908","746","0.06","2785804",
"performance","ootime","explore","chain","sat-like","5","true","true","2D8_gradient_5x5_300.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1789.99","3939896","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","SwimmingPool-9.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","1797.37","3117836","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","SafeBus-06-unfolded.pnml","144","451","2968","0","tg,bs,hf","0.130","144","451","","","","","","","","","1797.31","3163248","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.090","480","690","","","","","","","","","1797.32","3121372","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","17.580","2651","5050","","","","","","","","","1795.25","3303436","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","34.160","168","5408","","","","","","","","","1796.67","3634572","","","","","","",
"performance","done","","chain","sat-like","5","true","true","QCertifProtocol_22-unfold.pnml","1966","356","4323","0","tg,bs,hf","0.480","1966","356","14","14","0.040","2","2110","50","189","13","1.02","2858552",
"performance","done","","chain-prev","sat-like","5","true","true","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","153","153","0.000","3444","123","205","203","140","0.01","2497468",
"performance","done","","chain-prev","sat-like","5","true","true","angiogenesis-05.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","1597","1597","1.520","42734935","11992","2999","2744","4011","1.53","2896760",
"performance","done","","chain","sat-like","5","true","true","Philosophers-5.pnml","25","25","80","0","tg,bs,hf","0.000","25","25","79","79","0.000","243","135","160","222","140","0.00","2577464",
"performance","ootime","explore","bfs","sat-like","5","true","true","PolyORB-NT-S10-J80-unfolded.pnml","1614","13500","119759","0","tg,bs,hf","1014.020","1614","13500","","","","","","","","","1796.30","3288876","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","2D8_gradient_5x5_100.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","1789.78","3939888","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","shared_memory-pt-50.pnml","2651","5050","20000","0","tg,bs,hf","16.100","2651","5050","","","","","","","","","1779.79","3259052","","","","","","",
"performance","oomem","mddtable","chain-prev","sat-like","5","true","true","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","635.38","3939244","","","","","","",
"performance","ootime","explore","bfs-prev","sat-like","5","true","true","PolyORB-LF-S02-J04-T10-unfolded.pnml","752","1572","7262","0","tg,bs,hf","1.250","752","1572","","","","","","","","","1795.46","3626516","","","","","","",
"performance","sigsegfault","","chain","sat-like","5","true","true","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","78.290","6020","4020","","","","","","","","","105.25","3142520","","","","","","",
"performance","done","","bfs","sat-like","5","true","true","simple_lbs-10.pnml","104","605","4148","0","tg,bs,hf","0.450","104","605","244411","244411","1026.370","406034376","406884","4532","12499","15910","1027.02","2987612",
"performance","ootime","explore","chain","sat-like","5","true","true","Peterson-7.pnml","1992","3096","9584","0","tg,bs,hf","1.740","1992","3096","","","","","","","","","1795.19","3037108","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","hc4k3p3b12.pnml","2457","5400","21600","0","tg,bs,hf","3.710","2457","5400","","","","","","","","","1789.72","4025060","","","","","","",
"performance","ootime","explore","chain","sat-like","5","true","true","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.840","1445","1190","","","","","","","","","1797.15","3337212","","","","","","",
"performance","oomem","cache","bfs","sat-like","5","true","true","Philosophers-5000.pnml","25000","25000","80000","0","tg,bs,hf","46.460","25000","25000","","","","","","","","","58.28","3252140","","","","","","",
"performance","ootime","explore","chain-prev","sat-like","5","true","true","sg-8-4-8.pnml","896","1056","4224","0","tg,bs,hf","0.140","896","1056","","","","","","","","","1788.44","3951612","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.100","1536","768","","","","","","","","","1797.39","3723656","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","true","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","5.92","30604","","","","","","",
"performance","ootime","explore","bfs","sat-like","5","true","true","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.100","480","690","","","","","","","","","1797.24","3133660","","","","","","",
"statistics","done","","chain","sat-like","5","true","true","closed_system3.pnml","231","202","846","0","tg,bs,hf","0.090","231","202","11435","11435","3.650","1465206","10779","1446","1944","1053","4.03","2896520","11850","97971","244379","284","4115615","4900996",
