"type","status","order","saturation","filename","regroup","regroup_time","write_event_span","write_norm_event_span","write_weighted_event_span","read_event_span","read_norm_event_span","read_weighted_event_span","combined_event_span","combined_norm_event_span","combined_weighted_event_span","bandwidth","profile","span","avg_wavefront","RMS_wavefront","state_length","groups","group_checks","nextstate_calls","reach_time","states","state_nodes","group_nodes","group_explored_nodes","group_explored_states","time","RSS","peak_nodes",
"performance","done","bfs-prev","none","Kanban-10.pnml","none","0","","","","","","","","","","","","","","","16","16","2256","2256","9.920","1005927208","4026","3365","3080","67716","9.93","2949480",
"performance","error","bfs-prev","none","CircularTrain-096.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","2D8_gradient_5x5_100.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","PolyORB-LF-S06-J04-T06-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","QCertifProtocol_22-unfold.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","SwimmingPool-1.pnml","none","0","","","","","","","","","","","","","","","9","7","707","707","1.680","89621","30104","1810","1400","5327","1.70","2905184",
"performance","done","bfs-prev","none","RAS-C-10.pnml","none","0","","","","","","","","","","","","","","","60","40","1240","1240","0.230","823552","487","348","608","476","0.23","2783160",
"performance","error","bfs-prev","none","echo-d5r3.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","angiogenesis-25.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","10-10_phaseVariation.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","rwmutex-r10w2000.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","2D8_gradient_5x5_350.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","Kanban-5.pnml","none","0","","","","","","","","","","","","","","","16","16","1136","1136","0.740","2546432","821","870","810","4116","0.74","2214088",
"performance","done","bfs-prev","none","RAS-C-5.pnml","none","0","","","","","","","","","","","","","","","30","20","380","380","0.030","1200","228","168","284","206","0.03","2891404",
"performance","error","bfs-prev","none","simple_lbs-10.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","erk-000010.pnml","none","0","","","","","","","","","","","","","","","11","11","891","891","1.410","47047","15246","2180","1749","4411","1.43","2605060",
"performance","error","bfs-prev","none","unf-8x8-4stageSEN-02.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","sg-8-4-8.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","lamport_fmea-2.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","HouseConstruction-200.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","MAPK-40.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","5-100_phaseVariation.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","PolyORB-NT-S05-J60-unfolded.pnml","none","0","","","","","","","","","","","","","","","909","1970","11820","11820","1.360","6","1773","22","12662","2051","2.66","2940320",
"performance","error","bfs-prev","none","2D8_gradient_5x5_300.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","cs_repetitions-2-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","IOTP_c3m3p3d3.pnml","none","0","","","","","","","","","","","","","","","111","45","5310","5310","23.550","30286","656340","1359","1416","645","23.77","2941840",
"performance","error","bfs-prev","none","2D8_gradient_10x10_200.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","PolyORB-NT-S10-J20-unfolded.pnml","none","0","","","","","","","","","","","","","","","474","11760","70560","70560","0.690","6","1008","22","111151","11806","5.79","3122220",
"performance","error","bfs-prev","none","2D8_gradient_10x10_50.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","unf-8x8-4stageSEN-50.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","dekker-15.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","PolyORB-LF-S02-J06-T10-unfolded.pnml","none","0","","","","","","","","","","","","","","",
"performance","error","bfs-prev","none","Peterson-6.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","Philosophers-5.pnml","none","0","","","","","","","","","","","","","","","25","25","150","150","0.020","243","1630","160","225","140","0.20","2127768",
"performance","oot","bfs-prev","none","2D8_gradient_10x10_150.pnml","none","0","","","","","","","","","","","","","","",
"performance","done","bfs-prev","none","SafeBus-10-unfolded.pnml","none","0","","","","","","","","","","","","","","","316","1631","17941","17941","88.560","9864101","132362","1000","11964","4311","89.16","2937788",
"performance","done","bfs-prev","none","2D8_gradient_5x5_10.pnml","none","0","","","","","","","","","","","","","","","25","144","3024","3024","1.250","131128140","1540","12240","11088","9504","1.26","2901884",
"performance","done","bfs-prev","none","angiogenesis-01.pnml","none","0","","","","","","","","","","","","","","","39","64","1280","1280","0.040","110","342","288","456","254","0.05","411728",
"performance","error","bfs-prev","none","TokenRing-15-unfolded.pnml","none","0","","","","","","","","","","","","","","",
