"type","status","status-spec","order","saturation","sat-granularity","save-sat-levels","next-union","filename","PT-places","PT-transitions","PT-arcs","PT-safeplaces","regroup-strategy","regroup-time","state-vector-length","groups","group-checks","next-state-calls","reachability-time","statespace-states","statespace-nodes","group-next","group-explored-nodes","group-explored-vectors","max-tokens","time","memory","bandwidth","profile","span","average-wavefront","RMS-wavefront","peak-nodes","BDD-relProd","BDD-satCount","BDD-satCountL","BDD-relProdUnion","BDD-projectMinus",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","369","369","0.390","1005927208","1166","1835","1540","67716","10","0.40","2901360","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","MAPK-20.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","1177","1177","1.490","88125763956","4507","7255","5980","19605","20","1.51","2915904","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","Philosophers-100.pnml","500","500","1600","0","tg,bs,hf","0.030","500","500","2477","2477","1.150","5.15377520732011e+47","3178","3200","4402","2800","1","1.28","2909848","","","","","",
"performance","done","","chain","sat-like","5","true","false","closed_system5.pnml","231","202","846","0","tg,bs,hf","0.010","231","202","8013","8013","2.670","1657242","10287","1446","1944","1053","1","2.71","2907904","","","","","",
"statistics","ootime","noresponse","chain","sat-like","5","true","false","2D8_gradient_20x20_150.pnml","400","2964","5928","0","tg,bs,hf","8.490","400","2964","","","","","","","","","","","","1261","3808882","4068552","87.782393","92.746572","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","soli1_counter.pnml","67","76","532","0","tg,bs,hf","0.040","67","76","","","","","","","","","","","","624","111095","129536","49.6533","53.6773","","","","","","",
"performance","sigsegfault","sendinfo","bfs-prev","sat-like","5","true","false","neoelection-6.unf.pnml","4830","8435","49028","0","tg,bs,hf","","","","","","","","","","","","","44.24","165464","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","raft_05.pnml","133","238","864","133","tg,bs,hf","0.020","133","238","150605","150605","25.110","5.93794647940221e+18","29673","1144","840","840","1","25.16","3071344","","","","","",
"performance","done","","chain","sat-like","5","true","false","SwimmingPool-5.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","1236","1236","168.810","591371001","1634609","34775","26995","487607","100","169.22","3165400","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","echo-d3r7.pnml","4209","3518","25540","0","tg,bs,hf","","","","","","","","","","","","","","","6799","45975254","61213764","627.2824421","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","rwmutex-r10w10.pnml","50","40","300","0","tg,bs,hf","0.000","50","40","152","152","0.020","1034","432","600","804","20560","1","0.03","2893616","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","14.990","618","3190","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","false","neoelection-5.unf.pnml","3090","4674","27162","0","tg,bs,hf","","","","","","","","","","","","","11.02","82356","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","532","532","0.020","7424","631","258","338","260","2","0.03","2893312","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","ARMCacheCoherence.pnml","87","33676","246935","87","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","SwimmingPool-1.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","460","460","0.130","89621","6729","1705","1365","5327","20","0.13","2893076","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","Kanban-1000.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","UtahNoC.pnml","216","977","2905","216","tg,bs,hf","0.220","216","977","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","unf-8x8-4stageSEN-20.pnml","168","592","3456","0","tg,bs,hf","0.230","168","592","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","circadian_clock-001000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","lamport_fmea-7.pnml","264","536","2352","0","tg,bs,hf","0.120","264","536","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","rwmutex-r10w100.pnml","230","220","2460","0","tg,bs,hf","0.150","230","220","5130","5130","0.860","1124","883","4920","6922","205060","1","1.05","2896848","","","","","",
"performance","done","","chain","sat-like","5","true","false","RAS-R-5.pnml","20","12","50","0","tg,bs,hf","0.000","20","12","122","122","0.000","112","61","100","128","76","1","0.00","616616","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-NT-S10-J60-unfolded.pnml","1234","12920","116879","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","252","252","0.020","2895018","432","580","525","543","5","0.04","1642048","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S04-J06-T10-unfolded.pnml","966","5354","36134","0","tg,bs,hf","51.930","966","5354","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","cs_repetitions-7-unfolded.pnml","498","833","3087","0","tg,bs,hf","0.390","498","833","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","angiogenesis-10.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","3238","3238","41.520","822645885495","138328","9424","8132","21446","10","41.58","3282676","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","RAS-R-100.pnml","400","202","1000","0","tg,bs,hf","0.010","400","202","65938","65938","18.740","6.46501806116397e+31","1391","2000","2598","1596","1","18.79","3028284","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","erk-100000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","hc3k4p4b12.pnml","1408","2400","9600","0","tg,bs,hf","0.740","1408","2400","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","5","true","false","neoelection-3.unf.pnml","972","1016","5840","0","tg,bs,hf","","","","","","","","","","","","","0.46","15584","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","SwimmingPool-7.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","QCertifProtocol_32-unfold.pnml","3806","506","8173","0","tg,bs,hf","1.520","3806","506","6","6","0.140","2","3874","70","110","6","19","2.68","2966880","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","unf-8x8-4stageSEN-02.pnml","168","592","3456","0","tg,bs,hf","0.220","168","592","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","SafeBus-15-unfolded.pnml","621","4771","34549","0","tg,bs,hf","18.180","621","4771","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","6.360","536","1064","","","","","","","","","","","","5252","5048891","5805417","281.77795","303.75096","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","rwmutex-r10w1000.pnml","2030","2020","24060","0","tg,bs,hf","18.770","2030","2020","410790","410790","199.940","2024","8200","48120","68122","2050060","1","220.88","2999216","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S04-J06-T06-unfolded.pnml","618","3190","21570","0","tg,bs,hf","16.540","618","3190","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","SafeBus-20-unfolded.pnml","1026","10461","77364","0","tg,bs,hf","118.570","1026","10461","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","distributeur-01-unfolded-02.pnml","24","72","440","0","tg,bs,hf","0.010","24","72","465","465","0.000","1024","45","296","826","518","1","0.03","2885836","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","PolyORB-LF-S04-J04-T06-unfolded.pnml","554","2998","20754","0","tg,bs,hf","14.390","554","2998","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","646","646","0.070","6110643","668","1591","1378","2112","8","0.08","2893376","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","FMS-2.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","153","153","0.000","3444","123","205","203","140","3","0.00","2868656","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S02-J04-T08-unfolded.pnml","614","1242","5732","0","tg,bs,hf","0.550","614","1242","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V20-P10-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","0.970","78","968","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.070","217","420","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","PolyORB-NT-S05-J40-unfolded.pnml","629","1590","10704","0","tg,bs,hf","2.600","629","1590","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","philo_dyn-20-unfolded.pnml","540","17220","140780","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","simple_lbs-20.pnml","194","2205","15678","0","tg,bs,hf","6.140","194","2205","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs","sat-like","5","true","false","parking_4_32.pnml","529","785","2329","529","tg,bs,hf","0.850","529","785","51091","51091","44.320","3.67024772332339e+32","54182","3326","2243","2138","1","45.55","3166456","2962","1050546","1114232","94.547949","107.99207","81438","42869555","945378","935","40518217",
"performance","sigsegfault","","chain","sat-like","5","true","false","rwmutex-r2000w10.pnml","6020","4020","52040","0","tg,bs,hf","72.150","6020","4020","","","","","","","","","","104.69","3320304","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","996","996","19.390","164385221","718489","22570","17550","254887","80","19.63","3042580","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","Peterson-4.pnml","480","690","2120","0","tg,bs,hf","0.640","480","690","","","","","","","","","","","","2743","1148012","1260382","126.4887","132.9744","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","30-100_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","philo_dyn-3-unfolded.pnml","30","84","564","0","tg,bs,hf","0.000","30","84","652","652","0.030","325","602","516","1698","1743","1","0.05","2894276","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","echo-d3r5.pnml","1445","1190","8260","0","tg,bs,hf","0.770","1445","1190","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","unf-8x8-4stageSEN-50.pnml","168","592","3456","0","tg,bs,hf","0.200","168","592","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","angiogenesis-01.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","1084","1084","0.030","110","275","288","462","254","1","0.04","2893568","","","","","",
"performance","done","","chain","sat-like","5","true","false","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","385","385","0.020","7424","631","258","338","260","2","0.02","2893328","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","hc3k4p4b12.pnml","1408","2400","9600","0","tg,bs,hf","36.540","1408","2400","","","","","","","","","","","","2007","6581655","7985913","217.036918","238.286987","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","2D8_gradient_30x30_10.pnml","900","6844","13688","0","tg,bs,hf","1.140","900","6844","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","SwimmingPool-4.pnml","9","7","20","0","tg,bs,hf","0.000","9","7","996","996","16.450","164385221","718489","22570","17550","254887","80","16.64","3042520","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1330","1330","0.040","278528","201","300","388","236","1","0.05","2894080","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","30-10_phaseVariation.pnml","2702","30977","215035","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","2D8_gradient_5x5_10.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","2370","2370","0.320","131128140","1540","12240","11088","9504","10","0.34","2895888","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S02-J04-T06-unfolded.pnml","476","920","4242","0","tg,bs,hf","4.520","476","920","","","","","","","","","","","","4758","3362852","3868465","219.57812","231.07191","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","HouseConstruction-050.pnml","26","18","51","0","tg,bs,hf","0.000","26","18","","","","","","","","","","","","","","","","","","","","","","",
"performance","error","boostperm","bfs","sat-like","5","true","false","railroad-050-pt.pnml","518","2756","16378","0","tg,bs,hf","","","","","","","","","","","","","4.85","36520","","","","","","","","","","","",
"performance","error","boostperm","chain","sat-like","5","true","false","neoelection-4.unf.pnml","1830","2340","13565","0","tg,bs,hf","","","","","","","","","","","","","2.44","39836","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","Kanban-500.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","BridgeAndVehicles-V80-P20-N50-unfolded.pnml","228","8588","67470","0","tg,bs,hf","115.340","228","8588","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V20-P20-N20-unfolded.pnml","78","968","7350","0","tg,bs,hf","0.890","78","968","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","2D8_gradient_50x50_50.pnml","2500","19404","38808","0","tg,bs,hf","7.330","2500","19404","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","SafeBus-15-unfolded.pnml","621","4771","34549","0","tg,bs,hf","16.870","621","4771","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","CircularTrain-768.pnml","1536","768","3072","0","tg,bs,hf","0.090","1536","768","","","","","","","","","","","","","","","","","","","","","","",
"statistics","done","","bfs","sat-like","5","true","false","FMS-20.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","1314","1314","0.500","6029168852784","5747","4555","4245","9983","20","0.60","2897376","27","736","983","5.637","5.834","5767","941106","109730","2474","887368",
"performance","done","","bfs-prev","sat-like","5","true","false","RAS-R-15.pnml","60","32","150","0","tg,bs,hf","0.000","60","32","1474","1474","0.040","278528","201","300","388","236","1","0.06","2894056","","","","","",
"performance","done","","chain","sat-like","5","true","false","FMS-10.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","417","417","0.040","2501413200","1437","1505","1365","2048","10","0.04","2893196","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S06-J06-T04-unfolded.pnml","506","7154","59824","0","tg,bs,hf","195.740","506","7154","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","simple_lbs-5.pnml","59","180","1158","0","tg,bs,hf","0.030","59","180","17679","17679","2.280","116176","8647","1428","3727","4437","1","2.34","2899232","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V50-P50-N50-unfolded.pnml","168","5408","42330","0","tg,bs,hf","33.900","168","5408","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","rwmutex-r1000w10.pnml","3020","2020","26040","0","tg,bs,hf","14.370","3020","2020","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-NT-S05-J20-unfolded.pnml","349","1210","8824","0","tg,bs,hf","2.410","349","1210","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","5","true","false","circadian_clock-001000.pnml","14","16","58","0","tg,bs,hf","0.000","14","16","","","","","","","","","","","","32","1009","1382","8.268","8.642","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","BridgeAndVehicles-V20-P20-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.320","68","548","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_20x20_100.pnml","400","2964","5928","0","tg,bs,hf","0.300","400","2964","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","BridgeAndVehicles-V50-P20-N10-unfolded.pnml","128","1328","10010","0","tg,bs,hf","1.680","128","1328","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","FMS-5.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","384","384","0.020","2895018","432","580","525","543","5","0.02","2891192","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S02-J06-T06-unfolded.pnml","536","1064","4866","0","tg,bs,hf","5.850","536","1064","","","","","","","","","","","","5252","5048891","5805417","281.77795","303.75096","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S02-J04-T06-unfolded.pnml","476","920","4242","0","tg,bs,hf","0.310","476","920","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","2D8_gradient_5x5_150.pnml","25","144","288","0","tg,bs,hf","0.000","25","144","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-LF-S06-J04-T04-unfolded.pnml","454","6994","59152","0","tg,bs,hf","193.260","454","6994","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Philosophers-200.pnml","1000","1000","3200","0","tg,bs,hf","0.100","1000","1000","4977","4977","3.690","2.65613988875875e+95","6375","6400","8802","5600","1","4.15","2947564","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","BridgeAndVehicles-V20-P10-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.290","68","548","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","cs_repetitions-5-unfolded.pnml","206","325","1175","0","tg,bs,hf","0.050","206","325","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","angiogenesis-50.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","hc4k3p3b12.pnml","2457","5400","21600","0","tg,bs,hf","3.700","2457","5400","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","Philosophers-1000.pnml","5000","5000","16000","0","tg,bs,hf","1.930","5000","5000","27741","27741","120.710","1.32207081948080664e+477","33360","32000","44233","28000","1","131.30","3972428","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","Philosophers-10000.pnml","50000","50000","160000","0","tg,bs,hf","","","","","","","","","","","","","","","43","5368211","7304359","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","IBM5964.pnml","263","139","541","0","tg,bs,hf","0.000","263","139","592","592","0.130","15546","881","499","971","441","5","0.15","2895356","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","BridgeAndVehicles-V20-P20-N10-unfolded.pnml","68","548","4070","0","tg,bs,hf","0.280","68","548","171616","171616","186.550","6732570","562351","9413","30900","50042","20","187.02","3196180","","","","","",
"performance","done","","bfs","sat-like","5","true","false","QCertifProtocol_02-unfold.pnml","86","56","223","0","tg,bs,hf","0.010","86","56","663","663","0.060","1029","2427","446","614","549","1","0.08","2893852","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V80-P50-N10-unfolded.pnml","188","2108","15950","0","tg,bs,hf","4.750","188","2108","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","bfs-prev","sat-like","5","true","false","parking_8_32.pnml","737","993","2993","737","tg,bs,hf","1.450","737","993","","","","","","","","","","","","4322","2107718","2207315","138.64231","155.92968","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","PolyORB-LF-S02-J06-T10-unfolded.pnml","844","1812","8302","0","tg,bs,hf","1.230","844","1812","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","lamport_fmea-3.pnml","100","156","664","0","tg,bs,hf","0.010","100","156","15186","15186","1.580","19742","7392","678","1274","781","1","1.60","2898380","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","Kanban-50.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","bfs","sat-like","5","true","false","database40UNFOLD.pnml","12920","12800","156800","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs-prev","sat-like","5","true","false","cs_repetitions-10-unfolded.pnml","1311","2300","8700","0","tg,bs,hf","3.650","1311","2300","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","MAPK-8.pnml","22","30","90","0","tg,bs,hf","0.000","22","30","646","646","0.060","6110643","668","1591","1378","2112","8","0.07","2893380","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","shared_memory-pt-100.pnml","10301","20100","80000","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","IBMB2S565S3960.pnml","273","179","572","0","tg,bs,hf","0.010","273","179","6954","6954","59.760","1.55106359474105e+16","516339","8972","7377","8327","7","59.93","3347084","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","erk-001000.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","lamport_fmea-6.pnml","217","420","1834","0","tg,bs,hf","0.070","217","420","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","Kanban-10.pnml","16","16","40","0","tg,bs,hf","0.000","16","16","814","814","0.430","1005927208","1166","1835","1540","67716","10","0.44","2901368","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","parking_1_4.pnml","65","97","284","65","tg,bs,hf","0.000","65","97","2110","2110","0.090","31745","657","407","275","260","1","0.11","2893608","","","","","",
"performance","done","","bfs-prev","sat-like","5","true","false","FMS-50.pnml","22","20","50","0","tg,bs,hf","0.000","22","20","3174","3174","4.760","4.24025581818266e+17","46077","23305","22485","109188","50","4.79","2962868","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","2D8_gradient_10x10_100.pnml","100","684","1368","0","tg,bs,hf","0.030","100","684","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","QCertifProtocol_18-unfold.pnml","1398","296","3119","0","tg,bs,hf","0.240","1398","296","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","raft_08.pnml","328","568","2163","328","tg,bs,hf","0.120","328","568","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","ring.pnml","139","87","410","0","tg,bs,hf","0.010","139","87","9039","9039","3.090","902651904000","4834","772","1081","751","1","3.12","2920548","","","","","",
"performance","done","","chain","sat-like","5","true","false","erk-000001.pnml","11","11","34","0","tg,bs,hf","0.000","11","11","49","49","0.000","13","27","68","79","43","1","0.01","1594616","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","lamport_fmea-8.pnml","315","666","2934","0","tg,bs,hf","0.180","315","666","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","chain-prev","sat-like","5","true","false","parking_8_32.pnml","737","993","2993","737","tg,bs,hf","0.200","737","993","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain-prev","sat-like","5","true","false","RAS-R-3.pnml","12","8","30","0","tg,bs,hf","0.000","12","8","46","46","0.000","20","33","60","76","44","1","0.01","2207116","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","angiogenesis-25.pnml","39","64","185","0","tg,bs,hf","0.000","39","64","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","bfs","sat-like","5","true","false","cs_repetitions-2-unfolded.pnml","23","28","92","0","tg,bs,hf","0.000","23","28","532","532","0.030","7424","631","258","338","260","2","0.04","2893324","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","database10UNFOLD.pnml","830","800","3800","0","tg,bs,hf","0.510","830","800","","","","","","","","","","","","","","","","","","","","","","",
"performance","done","","chain","sat-like","5","true","false","RAS-C-100.pnml","600","400","1794","0","tg,bs,hf","0.030","600","400","3262","3262","1.430","1.41951197160194e+57","5369","3588","6266","5336","1","1.54","2902488","","","","","",
"performance","ootime","noresponse","chain","sat-like","5","true","false","5-100_phaseVariation.pnml","77","677","4685","0","tg,bs,hf","0.380","77","677","","","","","","","","","","","","","","","","","","","","","","",
"performance","ootime","noresponse","bfs","sat-like","5","true","false","PolyORB-NT-S10-J20-unfolded.pnml","474","11760","111119","0","tg,bs,hf","","","","","","","","","","","","","","","","","","","","","","","","","",
"statistics","ootime","noresponse","chain-prev","sat-like","5","true","false","BridgeAndVehicles-V80-P20-N20-unfolded.pnml","198","3728","28830","0","tg,bs,hf","171.390","198","3728","","","","","","","","","","","","25372","251141673","253654200","321.625763","330.661343","","","","","","",
